timestamps,TP9,AF7,AF8,TP10,Right AUX
1714027285.654,-22.461,-23.438,-27.832,-19.531,0.000
1714027285.658,-19.043,-20.996,-20.020,-18.555,0.000
1714027285.662,-20.996,-22.949,-23.926,-24.902,0.000
1714027285.666,-26.855,-25.391,-29.785,-23.438,0.000
1714027285.670,-25.391,-23.926,-23.438,-12.695,0.000
1714027285.674,-19.531,-20.996,-24.902,-14.648,0.000
1714027285.678,-12.695,-18.555,-24.414,-9.277,0.000
1714027285.682,-20.508,-17.578,-19.043,-7.812,0.000
1714027285.686,-18.555,-18.066,-21.973,-13.672,0.000
1714027285.690,-10.742,-15.137,-19.531,-16.113,0.000
1714027285.693,-16.602,-17.090,-21.973,-25.879,0.000
1714027285.697,-16.113,-20.508,-27.832,-26.367,0.000
1714027285.697,-16.113,-20.508,-27.832,-26.367,0.000
1714027285.701,-12.207,-20.508,-23.926,-23.438,0.000
1714027285.705,-14.648,-24.414,-18.066,-27.344,0.000
1714027285.709,-21.484,-21.484,-16.113,-30.273,0.000
1714027285.713,-26.855,-17.578,-18.555,-27.832,0.000
1714027285.717,-29.297,-20.996,-21.973,-22.461,0.000
1714027285.721,-29.785,-22.461,-25.879,-22.461,0.000
1714027285.725,-30.273,-19.531,-28.320,-30.762,0.000
1714027285.729,-28.809,-16.113,-17.090,-39.062,0.000
1714027285.733,-24.414,-20.020,-17.090,-28.809,0.000
1714027285.736,-22.461,-18.555,-15.137,-17.090,0.000
1714027285.740,-21.484,-14.648,-11.719,-24.414,0.000
1714027285.744,-23.438,-16.602,-21.484,-27.832,0.000
1714027285.748,-22.949,-17.090,-13.672,-17.578,0.000
1714027285.752,-20.996,-22.949,-12.695,-13.672,0.000
1714027285.756,-25.879,-28.809,-20.996,-24.414,0.000
1714027285.760,-31.250,-28.320,-20.508,-33.691,0.000
1714027285.764,-34.668,-26.855,-27.344,-34.668,0.000
1714027285.768,-28.809,-31.250,-25.879,-27.344,0.000
1714027285.772,-28.320,-29.785,-21.973,-24.414,0.000
1714027285.776,-29.785,-26.855,-22.949,-26.367,0.000
1714027285.779,-22.461,-24.902,-22.461,-30.273,0.000
1714027285.783,-19.531,-23.926,-25.391,-23.438,0.000
1714027285.787,-18.066,-20.020,-21.484,-23.926,0.000
1714027285.791,-15.625,-14.160,-13.184,-31.738,0.000
1714027285.795,-20.996,-18.555,-20.020,-32.227,0.000
1714027285.799,-23.926,-25.879,-27.832,-36.621,0.000
1714027285.803,-26.855,-23.438,-28.320,-34.668,0.000
1714027285.807,-25.879,-21.484,-26.855,-32.227,0.000
1714027285.811,-17.578,-22.461,-20.020,-33.691,0.000
1714027285.815,-18.555,-20.020,-16.602,-26.855,0.000
1714027285.819,-19.531,-17.578,-12.207,-21.484,0.000
1714027285.822,-20.508,-19.043,-10.742,-30.273,0.000
1714027285.826,-18.555,-14.160,-13.672,-29.297,0.000
1714027285.830,-17.090,-15.137,-14.648,-16.113,0.000
1714027285.834,-17.578,-18.555,-13.672,-16.113,0.000
1714027285.838,-13.672,-17.578,-12.695,-17.090,0.000
1714027285.842,-15.137,-22.461,-20.996,-19.043,0.000
1714027285.846,-20.508,-23.438,-31.250,-24.902,0.000
1714027285.850,-20.508,-27.832,-33.203,-22.461,0.000
1714027285.854,-15.137,-26.855,-28.320,-18.066,0.000
1714027285.858,-19.531,-25.391,-23.926,-24.414,0.000
1714027285.862,-23.926,-28.320,-27.832,-24.414,0.000
1714027285.865,-23.438,-28.320,-20.508,-16.602,0.000
1714027285.869,-29.297,-29.785,-20.020,-19.043,0.000
1714027285.873,-25.391,-32.715,-36.621,-13.184,0.000
1714027285.877,-26.367,-24.414,-30.273,-15.625,0.000
1714027285.881,-33.203,-20.508,-24.902,-23.438,0.000
1714027285.885,-21.484,-22.949,-23.926,-12.695,0.000
1714027285.889,-20.996,-21.973,-10.742,-14.160,0.000
1714027285.893,-27.832,-22.949,-26.367,-25.879,0.000
1714027285.897,-25.879,-23.438,-37.109,-23.438,0.000
1714027285.901,-25.391,-19.531,-21.973,-12.695,0.000
1714027285.905,-22.461,-17.578,-16.602,-15.625,0.000
1714027285.908,-23.926,-19.531,-22.949,-21.484,0.000
1714027285.912,-32.715,-25.879,-29.297,-22.949,0.000
1714027285.916,-34.180,-28.809,-27.344,-20.996,0.000
1714027285.920,-26.367,-26.855,-20.996,-8.789,0.000
1714027285.924,-25.879,-25.391,-19.043,-13.672,0.000
1714027285.928,-29.785,-22.949,-28.320,-24.414,0.000
1714027285.932,-26.367,-20.508,-30.762,-20.020,0.000
1714027285.936,-24.414,-21.973,-21.973,-10.254,0.000
1714027285.940,-25.391,-20.508,-17.578,-10.254,0.000
1714027285.944,-25.391,-21.973,-16.113,-21.973,0.000
1714027285.947,-25.391,-22.461,-16.602,-16.602,0.000
1714027285.951,-28.809,-24.414,-20.996,-9.277,0.000
1714027285.955,-31.250,-20.996,-28.809,-20.996,0.000
1714027285.959,-31.250,-14.160,-34.180,-25.391,0.000
1714027285.963,-35.156,-18.066,-32.715,-20.020,0.000
1714027285.967,-36.621,-18.555,-24.902,-23.926,0.000
1714027285.971,-28.809,-16.602,-21.973,-25.391,0.000
1714027285.975,-26.855,-18.066,-26.367,-32.715,0.000
1714027285.979,-29.785,-15.625,-25.879,-38.086,0.000
1714027285.983,-29.297,-17.090,-18.066,-26.855,0.000
1714027285.986,-31.250,-16.113,-13.672,-20.020,0.000
1714027285.990,-30.762,-12.207,-8.301,-23.926,0.000
1714027285.994,-31.250,-10.742,-15.137,-24.414,0.000
1714027285.998,-34.180,-13.672,-27.832,-18.555,0.000
1714027286.002,-30.762,-18.066,-31.250,-16.113,0.000
1714027286.006,-19.531,-14.160,-39.551,-7.324,0.000
1714027286.010,-24.414,-11.230,-34.180,-7.812,0.000
1714027286.014,-40.527,-12.207,-25.391,-24.414,0.000
1714027286.018,-43.457,-13.672,-27.832,-23.438,0.000
1714027286.022,-37.598,-14.648,-21.973,-19.043,0.000
1714027286.026,-28.320,-16.113,-16.113,-14.648,0.000
1714027286.029,-20.020,-17.090,-22.461,-8.301,0.000
1714027286.033,-18.066,-15.137,-27.832,-4.395,0.000
1714027286.037,-15.137,-13.184,-29.785,-5.859,0.000
1714027286.041,-8.301,-13.672,-23.926,-6.348,0.000
1714027286.045,-15.137,-13.184,-15.625,-13.672,0.000
1714027286.049,-21.484,-10.742,-18.066,-12.207,0.000
1714027286.053,-17.578,-10.254,-27.344,1.953,0.000
1714027286.057,-19.531,-10.254,-25.391,-4.883,0.000
1714027286.061,-28.809,-17.090,-25.391,-20.020,0.000
1714027286.065,-33.203,-20.996,-25.879,-23.438,0.000
1714027286.068,-28.809,-22.461,-21.973,-20.508,0.000
1714027286.072,-31.250,-21.484,-25.391,-23.438,0.000
1714027286.076,-36.133,-22.461,-32.715,-27.832,0.000
1714027286.080,-33.691,-27.832,-38.086,-24.902,0.000
1714027286.084,-31.250,-25.391,-35.645,-23.926,0.000
1714027286.088,-24.414,-16.602,-23.926,-19.043,0.000
1714027286.092,-18.066,-14.160,-20.020,-16.113,0.000
1714027286.096,-25.391,-18.066,-18.555,-20.508,0.000
1714027286.100,-25.879,-17.090,-21.973,-17.090,0.000
1714027286.104,-19.531,-9.277,-20.020,-11.230,0.000
1714027286.108,-24.902,-10.254,-9.277,-14.160,0.000
1714027286.112,-25.391,-16.113,-19.043,-15.625,0.000
1714027286.115,-23.926,-19.043,-26.367,-17.578,0.000
1714027286.119,-26.367,-20.508,-20.996,-25.879,0.000
1714027286.123,-21.973,-16.602,-22.949,-25.879,0.000
1714027286.127,-25.391,-14.648,-29.785,-31.250,0.000
1714027286.131,-26.367,-20.996,-32.227,-32.227,0.000
1714027286.135,-19.043,-19.043,-24.902,-19.531,0.000
1714027286.139,-22.461,-16.113,-19.531,-21.973,0.000
1714027286.143,-27.344,-12.207,-25.391,-30.273,0.000
1714027286.147,-27.832,-9.277,-24.902,-30.762,0.000
1714027286.151,-27.344,-13.184,-11.230,-34.668,0.000
1714027286.155,-26.855,-15.625,-15.137,-34.668,0.000
1714027286.158,-30.273,-17.090,-23.926,-26.367,0.000
1714027286.162,-33.691,-16.602,-18.066,-30.273,0.000
1714027286.166,-33.203,-15.137,-23.438,-29.297,0.000
1714027286.170,-27.344,-13.184,-25.391,-26.367,0.000
1714027286.174,-22.949,-13.672,-18.555,-27.344,0.000
1714027286.178,-27.832,-20.020,-23.926,-35.645,0.000
1714027286.182,-30.762,-18.066,-29.785,-36.621,0.000
1714027286.186,-26.855,-14.648,-32.227,-33.203,0.000
1714027286.190,-29.297,-15.625,-28.809,-34.668,0.000
1714027286.194,-37.109,-21.484,-27.344,-37.109,0.000
1714027286.198,-38.574,-23.926,-35.645,-34.668,0.000
1714027286.201,-36.621,-20.020,-36.621,-29.297,0.000
1714027286.205,-32.227,-16.602,-33.691,-27.344,0.000
1714027286.209,-31.250,-17.090,-31.738,-32.227,0.000
1714027286.213,-30.273,-16.113,-31.738,-35.645,0.000
1714027286.217,0.000,-16.113,-35.645,-33.203,0.000
1714027286.221,0.000,-14.160,-29.785,-31.738,0.000
1714027286.225,0.000,-15.137,-25.391,-36.133,0.000
1714027286.229,0.000,-12.695,-23.438,-35.645,0.000
1714027286.233,0.000,-12.695,-15.625,-30.762,0.000
1714027286.237,0.000,-21.484,-20.996,-37.109,0.000
1714027286.241,0.000,-20.996,-31.738,-43.945,0.000
1714027286.244,0.000,-19.043,-33.203,-43.457,0.000
1714027286.248,0.000,-19.043,-27.344,-30.762,0.000
1714027286.252,0.000,-10.742,-18.555,-23.926,0.000
1714027286.256,0.000,-5.371,-21.973,-27.344,0.000
1714027286.260,0.000,-6.348,-18.066,-31.250,0.000
1714027286.264,-25.879,-9.766,-13.184,-29.297,0.000
1714027286.268,-26.855,-9.277,-19.531,-22.949,0.000
1714027286.272,-29.297,-13.184,-25.391,-25.391,0.000
1714027286.276,-36.621,-17.090,-26.855,-31.738,0.000
1714027286.280,-39.062,-16.602,-25.391,-30.273,0.000
1714027286.284,-34.180,-18.555,-22.949,-18.555,0.000
1714027286.287,-32.227,-16.602,-19.531,-11.719,0.000
1714027286.291,-31.738,-13.184,-17.090,-12.695,0.000
1714027286.295,-30.273,-15.137,-21.484,-13.672,0.000
1714027286.299,-34.668,-18.555,-19.531,-20.020,0.000
1714027286.303,-35.156,-13.184,-12.207,-20.996,0.000
1714027286.307,-33.203,-11.719,-16.602,-19.531,0.000
1714027286.311,-37.109,-13.672,-20.020,-23.438,0.000
1714027286.315,-38.086,-17.578,-20.508,-26.855,0.000
1714027286.319,-33.691,-18.066,-25.879,-22.461,0.000
1714027286.323,-35.156,-14.160,-24.414,-25.391,0.000
1714027286.326,-34.668,-15.625,-13.672,-28.809,0.000
1714027286.330,-38.574,-21.484,-22.949,-32.715,0.000
1714027286.334,-42.480,-26.855,-35.645,-33.691,0.000
1714027286.338,-37.109,-29.785,-34.180,-20.996,0.000
1714027286.342,-39.062,-26.367,-25.391,-26.367,0.000
1714027286.346,-38.574,-24.414,-18.555,-29.297,0.000
1714027286.350,-29.785,-27.832,-23.438,-25.391,0.000
1714027286.354,-26.367,-25.879,-28.809,-32.227,0.000
1714027286.358,-27.832,-21.973,-23.438,-33.691,0.000
1714027286.362,-22.949,-20.508,-26.367,-35.156,0.000
1714027286.366,-18.555,-18.555,-22.949,-23.438,0.000
1714027286.369,-20.508,-15.625,-11.230,-17.090,0.000
1714027286.373,-24.902,-17.090,-22.461,-32.227,0.000
1714027286.377,-29.785,-26.367,-27.344,-37.598,0.000
1714027286.381,-23.926,-20.996,-18.066,-30.273,0.000
1714027286.385,-23.438,-16.602,-20.508,-18.066,0.000
1714027286.389,-27.832,-15.625,-16.113,-22.461,0.000
1714027286.393,-25.391,-15.137,-18.066,-34.668,0.000
1714027286.397,-32.227,-23.926,-26.855,-36.621,0.000
1714027286.401,-30.762,-22.461,-20.020,-31.738,0.000
1714027286.405,-30.762,-21.973,-18.555,-30.273,0.000
1714027286.408,-34.668,-26.855,-24.414,-32.227,0.000
1714027286.412,-36.133,-30.762,-27.832,-36.133,0.000
1714027286.416,-34.668,-27.344,-30.762,-33.691,0.000
1714027286.420,-33.203,-24.414,-26.367,-34.180,0.000
1714027286.424,-28.809,-25.391,-26.367,-39.551,0.000
1714027286.428,-28.320,-26.367,-24.414,-35.645,0.000
1714027286.432,-38.574,-29.297,-18.066,-31.250,0.000
1714027286.436,-33.203,-26.855,-25.391,-24.414,0.000
1714027286.440,-29.785,-25.879,-31.738,-26.855,0.000
1714027286.444,-32.715,-29.785,-25.391,-37.598,0.000
1714027286.447,-31.250,-29.785,-27.344,-38.574,0.000
1714027286.451,-25.879,-25.879,-20.996,-33.691,0.000
1714027286.455,-22.461,-23.438,-18.066,-35.645,0.000
1714027286.459,-29.297,-28.320,-26.367,-40.527,0.000
1714027286.463,-36.621,-34.180,-22.949,-38.086,0.000
1714027286.467,-36.133,-26.855,-22.461,-34.180,0.000
1714027286.471,-34.180,-27.344,-24.414,-30.762,0.000
1714027286.475,-36.621,-33.203,-23.438,-29.297,0.000
1714027286.479,-39.062,-32.227,-23.926,-34.668,0.000
1714027286.483,-35.645,-31.250,-20.508,-30.273,0.000
1714027286.487,-35.645,-31.250,-24.414,-29.297,0.000
1714027286.490,-41.016,-33.691,-29.785,-32.227,0.000
1714027286.494,-41.504,-35.156,-34.180,-38.574,0.000
1714027286.498,-40.039,-36.621,-39.551,-36.621,0.000
1714027286.502,-41.992,-34.668,-37.598,-29.785,0.000
1714027286.506,-39.551,-34.668,-33.203,-32.715,0.000
1714027286.510,-33.203,-33.203,-25.391,-34.180,0.000
1714027286.514,-33.691,-35.645,-23.438,-29.785,0.000
1714027286.518,-33.203,-34.668,-33.691,-25.391,0.000
1714027286.522,-34.180,-27.344,-33.691,-27.832,0.000
1714027286.526,-34.668,-26.855,-32.227,-37.109,0.000
1714027286.530,-35.645,-28.809,-34.668,-41.992,0.000
1714027286.533,-35.645,-31.250,-34.180,-34.180,0.000
1714027286.537,-32.715,-30.762,-29.297,-33.691,0.000
1714027286.541,-37.109,-39.062,-30.273,-41.504,0.000
1714027286.545,-27.344,-36.621,-32.715,-34.668,0.000
1714027286.549,-23.438,-32.227,-30.762,-24.902,0.000
1714027286.553,-33.203,-31.738,-24.902,-28.809,0.000
1714027286.557,-38.574,-29.297,-14.648,-38.574,0.000
1714027286.561,-42.969,-31.738,-17.578,-40.039,0.000
1714027286.565,-34.180,-29.785,-27.344,-26.855,0.000
1714027286.569,-23.926,-20.508,-31.250,-18.555,0.000
1714027286.573,-23.926,-24.414,-25.391,-25.879,0.000
1714027286.576,-20.508,-30.273,-25.391,-24.414,0.000
1714027286.580,-16.602,-26.855,-22.949,-18.555,0.000
1714027286.584,-20.020,-29.785,-25.879,-22.461,0.000
1714027286.588,-21.973,-30.762,-32.227,-26.367,0.000
1714027286.592,-15.625,-27.832,-28.809,-21.973,0.000
1714027286.596,-14.160,-30.762,-21.484,-22.461,0.000
1714027286.600,-16.602,-25.879,-27.832,-27.832,0.000
1714027286.604,-15.137,-23.438,-32.715,-22.461,0.000
1714027286.608,-16.602,-27.344,-26.367,-19.531,0.000
1714027286.612,-25.879,-30.762,-28.809,-21.484,0.000
1714027286.616,-30.762,-27.344,-24.414,-18.555,0.000
1714027286.619,-30.762,-27.832,-27.344,-19.531,0.000
1714027286.623,-35.156,-32.227,-41.016,-20.996,0.000
1714027286.627,-39.062,-28.320,-41.016,-24.902,0.000
1714027286.631,-35.645,-28.809,-37.109,-27.344,0.000
1714027286.635,-36.621,-31.738,-35.156,-26.855,0.000
1714027286.639,-27.832,-25.879,-29.785,-27.344,0.000
1714027286.643,-24.902,-20.996,-27.832,-28.809,0.000
1714027286.647,-33.203,-29.297,-35.645,-37.598,0.000
1714027286.651,-30.273,-31.738,-36.621,-33.691,0.000
1714027286.655,-24.902,-30.762,-31.738,-27.344,0.000
1714027286.658,-25.391,-33.691,-33.203,-34.668,0.000
1714027286.662,-28.320,-31.250,-29.785,-32.715,0.000
1714027286.666,-31.738,-30.273,-28.320,-22.461,0.000
1714027286.670,-27.344,-25.391,-26.367,-16.113,0.000
1714027286.674,-25.879,-21.484,-27.344,-26.855,0.000
1714027286.678,-30.273,-23.438,-33.691,-37.598,0.000
1714027286.682,-27.832,-19.531,-36.133,-36.133,0.000
1714027286.686,-22.949,-15.625,-31.250,-28.809,0.000
1714027286.690,-22.461,-17.090,-30.273,-23.926,0.000
1714027286.694,-24.414,-22.461,-28.809,-27.832,0.000
1714027286.698,-32.227,-25.879,-24.414,-28.809,0.000
1714027286.701,-31.738,-26.367,-29.785,-21.973,0.000
1714027286.705,-27.832,-24.902,-27.344,-17.578,0.000
1714027286.709,-30.273,-24.902,-24.414,-18.555,0.000
1714027286.713,-29.785,-23.438,-21.973,-18.555,0.000
1714027286.717,-29.297,-23.926,-19.531,-25.391,0.000
1714027286.721,-31.738,-25.391,-29.297,-26.855,0.000
1714027286.725,-29.297,-23.926,-31.250,-20.996,0.000
1714027286.729,-29.785,-26.855,-32.715,-30.762,0.000
1714027286.733,-31.738,-26.367,-31.738,-32.715,0.000
1714027286.737,-28.809,-20.508,-24.902,-22.949,0.000
1714027286.740,-24.902,-22.461,-33.203,-22.461,0.000
1714027286.744,-16.113,-23.926,-42.969,-19.531,0.000
1714027286.748,-22.461,-20.508,-42.480,-20.996,0.000
1714027286.752,-42.480,-20.020,-39.062,-41.992,0.000
1714027286.756,-45.410,-21.484,-35.645,-45.410,0.000
1714027286.760,-35.156,-21.973,-36.133,-24.902,0.000
1714027286.764,-31.738,-26.855,-34.668,-16.602,0.000
1714027286.768,-29.297,-30.762,-34.180,-10.254,0.000
1714027286.772,-28.809,-33.691,-33.691,-12.207,0.000
1714027286.776,-32.227,-35.156,-40.039,-25.391,0.000
1714027286.780,-34.668,-31.250,-38.574,-30.762,0.000
1714027286.783,-32.227,-25.391,-31.738,-22.949,0.000
1714027286.787,-30.273,-25.879,-30.762,-18.066,0.000
1714027286.791,-29.785,-23.926,-31.250,-20.996,0.000
1714027286.795,-27.832,-22.949,-32.715,-21.973,0.000
1714027286.799,-28.320,-20.508,-30.762,-27.832,0.000
1714027286.803,-26.855,-17.090,-31.738,-27.832,0.000
1714027286.807,-23.438,-16.113,-27.832,-29.297,0.000
