timestamps,TP9,AF7,AF8,TP10,Right AUX
1714025050.740,-17.090,-22.949,-37.598,-38.086,0.000
1714025050.744,-34.180,-23.926,-27.832,-27.344,0.000
1714025050.748,-44.434,-23.438,-29.785,-37.598,0.000
1714025050.752,-30.762,-23.438,-27.832,-40.527,0.000
1714025050.756,-24.414,-22.949,-25.391,-35.645,0.000
1714025050.760,-29.785,-25.879,-23.438,-35.645,0.000
1714025050.764,-31.250,-28.320,-24.902,-45.898,0.000
1714025050.768,-32.715,-28.809,-28.809,-41.016,0.000
1714025050.772,-41.992,-33.691,-30.762,-41.504,0.000
1714025050.775,-40.527,-32.227,-36.133,-34.668,0.000
1714025050.779,-21.484,-26.855,-36.621,-30.273,0.000
1714025050.783,-12.695,-25.391,-34.180,-38.086,0.000
1714025050.787,-12.207,-25.879,-35.645,-19.043,0.000
1714025050.791,-31.250,-29.297,-31.738,-9.277,0.000
1714025050.795,-35.156,-28.320,-24.902,-2.930,0.000
1714025050.799,-23.438,-29.297,-22.461,-14.648,0.000
1714025050.803,-24.902,-28.809,-27.344,-41.504,0.000
1714025050.806,-32.715,-28.320,-32.227,-27.344,0.000
1714025050.810,-28.320,-24.902,-36.133,-7.812,0.000
1714025050.814,-20.996,-23.926,-33.691,-21.484,0.000
1714025050.818,-32.715,-21.973,-35.156,-38.086,0.000
1714025050.822,-30.273,-21.973,-41.992,-25.391,0.000
1714025050.826,-13.672,-26.855,-38.574,-15.625,0.000
1714025050.830,-15.625,-25.879,-38.574,-41.504,0.000
1714025050.834,-43.457,-24.414,-39.551,-47.363,0.000
1714025050.838,-56.152,-27.344,-42.480,-34.668,0.000
1714025050.841,-26.855,-28.320,-41.504,-42.480,0.000
1714025050.845,-24.902,-26.367,-30.273,-31.738,0.000
1714025050.849,-45.410,-32.227,-36.133,-30.762,0.000
1714025050.853,-54.199,-38.086,-45.410,-51.758,0.000
1714025050.857,-52.246,-36.621,-41.504,-34.668,0.000
1714025050.861,-37.109,-33.203,-35.156,-23.438,0.000
1714025050.864,-30.273,-27.344,-36.621,-28.809,0.000
1714025050.868,-30.273,-27.344,-42.969,-28.320,0.000
1714025050.872,-30.273,-30.273,-46.875,-32.227,0.000
1714025050.876,-25.391,-27.832,-35.156,-29.785,0.000
1714025050.880,-26.855,-30.273,-30.273,-28.320,0.000
1714025050.884,-38.086,-29.297,-35.645,-38.086,0.000
1714025050.888,-29.297,-26.367,-39.062,-37.598,0.000
1714025050.892,-14.160,-31.250,-41.504,-19.531,0.000
1714025050.896,-22.949,-29.785,-39.551,-38.086,0.000
1714025050.899,-31.738,-27.832,-32.227,-52.246,0.000
1714025050.903,-33.203,-27.344,-28.809,-43.945,0.000
1714025050.906,-27.832,-24.414,-36.133,-52.246,0.000
1714025050.910,-38.086,-26.855,-32.227,-67.383,0.000
1714025050.914,-72.754,-29.785,-22.461,-83.008,0.000
1714025050.918,-98.633,-32.715,-21.484,-93.750,0.000
1714025050.922,-105.469,-36.621,-22.949,-100.098,0.000
1714025050.926,-101.074,-33.691,-26.855,-102.539,0.000
1714025050.930,-111.328,-30.273,-20.508,-109.375,0.000
1714025050.934,-113.281,-25.391,-19.043,-125.000,0.000
1714025050.938,-108.887,-20.508,-19.043,-129.395,0.000
1714025050.942,-138.672,-26.367,-12.695,-121.582,0.000
1714025050.945,-165.039,-29.297,-11.719,-125.977,0.000
1714025050.948,-159.668,-29.297,-11.230,-141.602,0.000
1714025050.952,-122.559,-32.227,-13.672,-133.789,0.000
1714025050.956,-99.609,-27.832,-17.090,-119.629,0.000
1714025050.960,-118.164,-28.320,-12.695,-122.070,0.000
1714025050.964,-135.742,-36.133,-13.672,-125.000,0.000
1714025050.968,-135.254,-30.273,-22.949,-125.488,0.000
1714025050.972,-127.930,-27.344,-24.902,-124.023,0.000
1714025050.976,-119.629,-32.715,-17.090,-122.559,0.000
1714025050.980,-123.047,-34.180,-20.020,-124.512,0.000
1714025050.984,-110.352,-31.250,-24.414,-118.652,0.000
1714025050.988,-89.355,-20.508,-24.414,-108.887,0.000
1714025050.990,-94.727,-16.602,-27.832,-117.676,0.000
1714025050.994,-86.426,-20.996,-30.273,-110.840,0.000
1714025050.998,-66.406,-22.949,-32.227,-90.820,0.000
1714025051.002,-77.637,-19.531,-31.250,-102.051,0.000
1714025051.006,-85.938,-24.902,-32.227,-87.402,0.000
1714025051.010,-76.660,-32.715,-39.551,-56.641,0.000
1714025051.014,-56.152,-27.832,-41.504,-69.336,0.000
1714025051.018,-47.363,-26.367,-33.691,-81.055,0.000
1714025051.021,-49.805,-28.320,-35.156,-74.707,0.000
1714025051.025,-58.105,-27.832,-40.527,-65.918,0.000
1714025051.029,-41.016,-24.414,-35.645,-42.480,0.000
1714025051.033,-18.555,-17.578,-27.832,-36.621,0.000
1714025051.038,-15.625,-20.020,-26.367,-35.156,0.000
1714025051.042,-23.926,-21.973,-26.855,-23.926,0.000
1714025051.046,-18.555,-17.578,-25.879,-22.949,0.000
1714025051.050,-7.324,-17.578,-24.414,-26.855,0.000
1714025051.054,-11.719,-18.066,-27.832,-24.902,0.000
1714025051.058,-6.348,-19.043,-34.180,-21.484,0.000
1714025051.062,-8.789,-20.020,-30.762,-22.949,0.000
1714025051.066,-13.672,-20.996,-29.297,-32.715,0.000
1714025051.070,-20.020,-26.367,-30.273,-33.203,0.000
1714025051.074,-31.738,-26.367,-21.973,-30.762,0.000
1714025051.077,-25.391,-17.090,-24.902,-30.762,0.000
1714025051.081,-19.043,-20.996,-27.344,-30.273,0.000
1714025051.086,-20.508,-25.391,-21.973,-33.691,0.000
1714025051.090,-21.484,-20.508,-22.949,-46.387,0.000
1714025051.094,-35.156,-26.367,-28.320,-56.152,0.000
1714025051.098,-47.852,-25.879,-23.438,-65.430,0.000
1714025051.102,-56.152,-23.438,-25.391,-57.129,0.000
1714025051.106,-63.965,-30.273,-27.344,-55.664,0.000
1714025051.109,-71.777,-27.344,-19.531,-82.520,0.000
1714025051.113,-86.914,-29.297,-10.742,-95.215,0.000
1714025051.117,-92.773,-32.227,-1.465,-89.844,0.000
1714025051.121,-86.914,-29.785,0.977,-77.148,0.000
1714025051.125,-85.449,-27.344,9.277,-81.543,0.000
1714025051.129,-76.660,-23.926,20.020,-87.891,0.000
1714025051.133,-76.172,-21.973,18.066,-78.613,0.000
1714025051.137,-74.219,-22.949,17.090,-77.148,0.000
1714025051.141,-70.801,-24.902,18.555,-75.684,0.000
1714025051.145,-71.289,-23.926,16.113,-80.566,0.000
1714025051.149,-67.383,-24.414,18.555,-81.055,0.000
1714025051.153,-72.754,-29.785,14.160,-77.637,0.000
1714025051.157,-66.406,-32.227,9.277,-65.430,0.000
1714025051.161,-58.105,-32.715,9.766,-57.617,0.000
1714025051.164,-48.828,-36.133,4.883,-55.176,0.000
1714025051.168,-41.504,-35.645,0.488,-44.922,0.000
1714025051.172,-45.410,-33.203,3.418,-41.504,0.000
1714025051.176,-44.922,-36.133,2.930,-39.062,0.000
