timestamps,TP9,AF7,AF8,TP10,Right AUX
1714028622.585,-39.062,-32.227,-12.695,-26.367,0.000
1714028622.589,-35.156,-32.227,-21.484,-24.414,0.000
1714028622.593,-35.156,-32.715,-23.438,-27.832,0.000
1714028622.597,-34.180,-30.273,-19.043,-31.250,0.000
1714028622.601,-38.574,-32.227,-21.973,-31.250,0.000
1714028622.605,-36.621,-40.039,-22.949,-29.785,0.000
1714028622.609,-35.645,-37.598,-18.555,-29.297,0.000
1714028622.613,-38.574,-36.621,-15.625,-32.227,0.000
1714028622.617,-36.133,-38.086,-16.602,-32.227,0.000
1714028622.621,-31.738,-32.227,-23.438,-28.809,0.000
1714028622.625,-27.832,-31.250,-20.996,-25.391,0.000
1714028622.628,-27.344,-31.250,-14.160,-8.301,0.000
1714028622.632,-20.996,-34.668,-11.230,-4.883,0.000
1714028622.636,-23.438,-35.645,-16.602,-3.906,0.000
1714028622.640,-24.414,-31.738,-20.020,-11.230,0.000
1714028622.644,-24.902,-33.203,-19.043,-23.926,0.000
1714028622.648,-31.250,-35.156,-18.066,-25.391,0.000
1714028622.652,-34.668,-38.086,-19.531,-29.785,0.000
1714028622.656,-21.484,-35.156,-22.949,-24.902,0.000
1714028622.660,-9.766,-29.297,-20.996,-27.832,0.000
1714028622.664,-15.625,-27.832,-19.043,-27.344,0.000
1714028622.668,-17.090,-28.320,-13.672,-13.184,0.000
1714028622.671,-9.766,-25.879,-17.090,-16.602,0.000
1714028622.675,-1.465,-21.973,-20.996,-24.414,0.000
1714028622.679,-9.277,-24.902,-17.090,-29.785,0.000
1714028622.683,-20.508,-28.809,-22.949,-29.785,0.000
1714028622.687,-25.391,-29.785,-22.949,-28.809,0.000
1714028622.691,-20.020,-27.344,-19.531,-28.809,0.000
1714028622.695,-17.090,-26.855,-22.461,-20.996,0.000
1714028622.699,-18.066,-32.227,-25.879,-17.578,0.000
1714028622.703,-14.160,-31.250,-28.809,-20.996,0.000
1714028622.707,-11.719,-27.344,-29.785,-24.414,0.000
1714028622.711,-20.508,-30.273,-28.320,-21.484,0.000
1714028622.714,-27.832,-30.273,-24.414,-26.367,0.000
1714028622.718,-22.461,-26.855,-25.879,-30.273,0.000
1714028622.722,-23.438,-26.367,-27.832,-22.949,0.000
1714028622.726,-17.090,-21.973,-22.461,-14.160,0.000
1714028622.730,-8.789,-21.484,-25.879,-18.555,0.000
1714028622.734,-13.184,-25.879,-30.273,-20.020,0.000
1714028622.738,-13.184,-24.414,-19.531,-6.836,0.000
1714028622.742,-10.254,-24.414,-15.625,0.977,0.000
1714028622.746,-15.625,-26.367,-20.508,-13.672,0.000
1714028622.750,-21.484,-24.902,-21.484,-33.203,0.000
1714028622.753,-18.066,-18.066,-24.414,-30.273,0.000
1714028622.757,-14.648,-20.020,-26.855,-20.020,0.000
1714028622.761,-15.137,-26.855,-22.461,-20.508,0.000
1714028622.765,-10.742,-30.273,-19.531,-25.391,0.000
1714028622.769,-18.066,-28.320,-22.949,-22.461,0.000
1714028622.773,-24.902,-26.367,-29.785,-20.996,0.000
1714028622.777,-17.578,-23.926,-29.785,-24.902,0.000
1714028622.781,-8.301,-25.391,-33.203,-34.180,0.000
1714028622.785,-10.742,-28.809,-33.691,-38.086,0.000
1714028622.789,-11.719,-27.344,-25.879,-23.926,0.000
1714028622.793,-7.812,-24.414,-26.855,-15.625,0.000
1714028622.796,-13.672,-23.438,-30.273,-15.137,0.000
1714028622.800,-23.926,-23.926,-25.879,-18.555,0.000
1714028622.804,-23.438,-24.414,-21.484,-25.879,0.000
1714028622.808,-17.090,-26.855,-25.391,-25.391,0.000
1714028622.812,-18.555,-27.832,-28.809,-19.043,0.000
1714028622.816,-28.320,-27.344,-32.715,-33.203,0.000
1714028622.820,-27.832,-25.391,-33.691,-33.691,0.000
1714028622.824,-21.973,-26.367,-29.785,-19.531,0.000
1714028622.828,-19.531,-23.926,-34.180,-25.879,0.000
1714028622.832,-22.461,-23.926,-32.227,-32.227,0.000
1714028622.835,-26.367,-31.738,-23.926,-29.297,0.000
1714028622.839,-28.809,-31.250,-19.043,-22.461,0.000
1714028622.843,-35.156,-28.809,-22.461,-30.273,0.000
1714028622.847,-38.086,-30.762,-26.855,-29.297,0.000
1714028622.851,-34.180,-27.344,-22.949,-19.043,0.000
1714028622.855,-28.320,-32.227,-23.926,-18.555,0.000
1714028622.859,-33.203,-38.574,-28.809,-20.508,0.000
1714028622.863,-34.668,-34.180,-27.344,-29.297,0.000
1714028622.867,-30.762,-33.691,-22.949,-27.832,0.000
1714028622.871,-44.434,-35.645,-29.297,-31.250,0.000
1714028622.874,-42.969,-32.715,-30.762,-34.180,0.000
1714028622.878,-37.598,-27.832,-30.762,-31.738,0.000
1714028622.882,-42.969,-26.855,-33.203,-35.156,0.000
1714028622.886,-44.434,-26.855,-29.785,-43.457,0.000
1714028622.890,-42.480,-30.273,-30.762,-30.273,0.000
1714028622.894,-37.598,-34.668,-31.738,-26.855,0.000
1714028622.898,-29.297,-34.668,-38.086,-40.527,0.000
1714028622.902,-20.996,-27.832,-34.668,-34.180,0.000
1714028622.906,-26.855,-24.414,-27.832,-31.250,0.000
1714028622.910,-34.180,-28.320,-28.320,-41.016,0.000
1714028622.913,-25.391,-29.785,-24.902,-45.898,0.000
1714028622.917,-17.578,-25.879,-23.926,-32.227,0.000
1714028622.921,-9.277,-22.461,-24.902,-19.531,0.000
1714028622.925,-18.066,-22.949,-23.926,-22.949,0.000
1714028622.929,-28.320,-27.344,-21.973,-33.691,0.000
1714028622.933,-26.367,-29.785,-22.461,-27.832,0.000
1714028622.937,-33.691,-27.344,-20.996,-17.578,0.000
1714028622.941,-36.621,-27.832,-20.996,-28.320,0.000
1714028622.945,-29.785,-27.344,-25.391,-25.879,0.000
1714028622.949,-35.156,-28.809,-25.879,-28.809,0.000
1714028622.953,-29.785,-30.273,-28.320,-37.598,0.000
1714028622.956,-14.648,-27.832,-33.203,-11.719,0.000
1714028622.960,-20.020,-29.785,-27.832,-2.930,0.000
1714028622.964,-38.086,-29.297,-23.926,-37.109,0.000
1714028622.968,-40.039,-27.344,-22.949,-43.945,0.000
1714028622.972,-32.227,-31.738,-20.508,-25.879,0.000
1714028622.976,-41.016,-32.227,-21.484,-32.715,0.000
1714028622.980,-51.758,-30.762,-22.949,-40.527,0.000
1714028622.984,-44.922,-28.320,-19.043,-26.855,0.000
1714028622.988,-33.203,-23.926,-18.066,-18.555,0.000
1714028622.992,-34.180,-22.949,-20.996,-26.367,0.000
1714028622.996,-41.992,-29.297,-22.461,-33.203,0.000
1714028622.999,-46.875,-38.574,-24.414,-30.273,0.000
1714028623.003,-49.316,-33.203,-21.484,-32.227,0.000
1714028623.007,-49.316,-28.809,-20.508,-30.762,0.000
1714028623.011,-40.527,-30.762,-18.066,-25.879,0.000
1714028623.015,-34.180,-34.180,-16.602,-27.832,0.000
1714028623.019,-35.156,-35.645,-22.949,-24.902,0.000
1714028623.023,-30.762,-30.762,-22.461,-23.926,0.000
1714028623.027,-29.785,-30.762,-20.996,-24.902,0.000
1714028623.031,-36.133,-32.227,-20.508,-26.855,0.000
1714028623.035,-30.762,-29.297,-20.508,-25.879,0.000
1714028623.039,-34.180,-33.203,-19.043,-15.137,0.000
1714028623.042,-38.086,-36.133,-23.438,-15.137,0.000
1714028623.046,-33.203,-28.809,-22.949,-32.715,0.000
1714028623.050,-32.227,-27.832,-26.367,-40.527,0.000
1714028623.054,-28.320,-26.367,-32.227,-30.273,0.000
1714028623.058,-27.832,-26.367,-25.879,-21.973,0.000
1714028623.062,-21.973,-31.738,-19.043,-16.602,0.000
