timestamps,TP9,AF7,AF8,TP10,Right AUX
1714028421.251,-22.461,-24.902,-24.902,-18.066,0.000
1714028421.255,-36.133,-32.227,-29.785,-27.832,0.000
1714028421.259,-36.621,-33.203,-36.621,-30.273,0.000
1714028421.263,-27.832,-29.297,-32.715,-17.578,0.000
1714028421.267,-24.414,-23.438,-16.602,-15.625,0.000
1714028421.271,-29.297,-26.855,-20.996,-26.367,0.000
1714028421.274,-33.691,-34.668,-39.551,-37.109,0.000
1714028421.278,-32.227,-30.762,-33.203,-34.668,0.000
1714028421.282,-30.273,-27.832,-25.879,-21.973,0.000
1714028421.286,-24.414,-28.320,-23.926,-24.414,0.000
1714028421.290,-27.832,-28.809,-20.508,-34.180,0.000
1714028421.294,-35.156,-29.297,-24.902,-35.645,0.000
1714028421.298,-30.762,-28.809,-21.484,-26.367,0.000
1714028421.302,-27.832,-29.785,-11.719,-23.438,0.000
1714028421.306,-31.738,-34.668,-20.508,-34.668,0.000
1714028421.310,-30.762,-33.691,-29.785,-33.691,0.000
1714028421.314,-28.320,-31.738,-21.484,-26.855,0.000
1714028421.317,-27.344,-38.086,-16.113,-27.832,0.000
1714028421.321,-28.320,-34.668,-14.648,-29.297,0.000
1714028421.325,-29.785,-27.832,-21.484,-27.344,0.000
1714028421.329,-33.691,-23.438,-22.949,-28.809,0.000
1714028421.333,-32.715,-20.508,-11.230,-19.531,0.000
1714028421.337,-29.297,-22.949,-21.973,-12.207,0.000
1714028421.341,-31.250,-26.367,-39.062,-19.531,0.000
1714028421.345,-33.691,-31.738,-37.598,-29.297,0.000
1714028421.349,-33.691,-27.344,-29.785,-29.297,0.000
1714028421.353,-30.273,-26.855,-29.297,-23.926,0.000
1714028421.357,-25.879,-32.227,-30.273,-29.785,0.000
1714028421.360,-27.344,-27.344,-25.879,-38.086,0.000
1714028421.364,-27.344,-25.391,-26.367,-32.227,0.000
1714028421.368,-27.344,-26.367,-24.902,-27.832,0.000
1714028421.372,-29.297,-28.320,-20.996,-25.391,0.000
1714028421.376,-32.715,-34.668,-26.855,-25.391,0.000
1714028421.380,-34.180,-30.273,-36.133,-27.832,0.000
1714028421.384,-30.762,-28.809,-30.762,-20.508,0.000
1714028421.388,-33.691,-33.691,-32.227,-16.602,0.000
1714028421.392,-38.574,-26.367,-30.762,-32.715,0.000
1714028421.396,-34.180,-17.578,-30.762,-36.133,0.000
1714028421.399,-27.344,-17.578,-27.832,-23.438,0.000
1714028421.403,-25.391,-19.531,-22.949,-28.320,0.000
1714028421.407,-27.344,-22.949,-34.180,-34.180,0.000
1714028421.411,-23.438,-25.391,-39.551,-23.438,0.000
1714028421.415,-20.996,-30.762,-35.645,-18.066,0.000
1714028421.419,-31.738,-34.180,-42.480,-30.273,0.000
1714028421.423,-34.668,-31.738,-42.480,-37.598,0.000
1714028421.427,-27.832,-27.344,-35.645,-35.156,0.000
1714028421.431,-23.926,-27.344,-34.668,-24.902,0.000
1714028421.435,-24.414,-26.855,-27.344,-28.809,0.000
1714028421.439,-20.996,-22.949,-18.066,-40.039,0.000
1714028421.442,-17.578,-25.391,-24.414,-34.668,0.000
1714028421.446,-16.113,-28.809,-36.621,-22.949,0.000
1714028421.450,-16.602,-26.855,-35.645,-19.043,0.000
1714028421.454,-20.996,-28.809,-24.414,-25.391,0.000
1714028421.458,-24.414,-36.133,-22.949,-32.227,0.000
1714028421.462,-22.949,-31.738,-28.809,-26.855,0.000
1714028421.466,-19.531,-23.438,-33.691,-21.484,0.000
1714028421.470,-21.973,-33.691,-30.273,-29.297,0.000
1714028421.474,-18.066,-38.086,-20.996,-25.391,0.000
1714028421.478,-20.508,-26.367,-21.484,-16.602,0.000
1714028421.482,-24.902,-22.461,-24.902,-15.625,0.000
1714028421.485,-20.020,-20.508,-31.738,-17.090,0.000
1714028421.489,-16.113,-21.484,-29.785,-27.832,0.000
1714028421.493,-20.020,-24.902,-30.762,-31.250,0.000
1714028421.497,-23.438,-26.367,-39.062,-24.902,0.000
1714028421.501,-19.531,-25.391,-30.762,-26.367,0.000
1714028421.505,-19.043,-27.344,-25.391,-30.762,0.000
1714028421.509,-22.461,-31.250,-28.809,-33.691,0.000
1714028421.513,-23.926,-29.297,-31.738,-30.762,0.000
1714028421.517,-29.785,-32.715,-37.109,-30.762,0.000
1714028421.521,-28.809,-30.273,-39.551,-21.973,0.000
1714028421.524,-26.855,-27.344,-25.879,-24.902,0.000
1714028421.528,-29.785,-27.832,-17.578,-32.715,0.000
1714028421.532,-28.809,-23.438,-28.320,-26.367,0.000
1714028421.536,-29.297,-21.484,-34.668,-34.668,0.000
1714028421.540,-39.551,-20.508,-30.762,-43.457,0.000
1714028421.544,-34.180,-19.531,-24.902,-30.762,0.000
1714028421.548,-30.762,-22.949,-27.344,-29.785,0.000
1714028421.552,-39.551,-22.949,-36.621,-36.621,0.000
1714028421.556,-37.598,-23.926,-33.691,-36.621,0.000
1714028421.560,-25.879,-29.785,-31.250,-36.133,0.000
1714028421.564,-27.832,-29.785,-30.762,-35.156,0.000
1714028421.567,-28.809,-28.320,-19.043,-24.902,0.000
1714028421.571,-22.949,-26.367,-20.020,-25.391,0.000
1714028421.575,-21.484,-28.320,-25.879,-33.691,0.000
1714028421.579,-26.855,-28.809,-24.902,-35.645,0.000
1714028421.583,-29.785,-22.949,-24.902,-33.691,0.000
1714028421.587,-25.879,-19.043,-21.973,-35.156,0.000
1714028421.591,-30.762,-21.973,-20.020,-44.434,0.000
1714028421.595,-33.691,-28.809,-22.949,-34.668,0.000
1714028421.599,-27.344,-26.367,-19.531,-21.973,0.000
1714028421.603,-28.809,-19.531,-19.531,-26.855,0.000
1714028421.606,-33.203,-26.367,-28.809,-32.715,0.000
1714028421.610,-27.344,-30.762,-25.391,-23.438,0.000
1714028421.614,-27.832,-27.344,-17.578,-20.996,0.000
1714028421.618,-29.297,-28.320,-19.531,-28.809,0.000
1714028421.622,-29.297,-28.320,-22.461,-29.297,0.000
1714028421.626,-33.203,-26.855,-23.926,-35.156,0.000
1714028421.630,-30.273,-26.855,-24.902,-31.738,0.000
1714028421.634,-27.344,-29.297,-35.645,-26.367,0.000
1714028421.638,-28.809,-26.855,-36.133,-33.691,0.000
1714028421.642,-26.855,-16.113,-30.273,-35.645,0.000
1714028421.645,-28.320,-20.020,-26.855,-31.738,0.000
1714028421.649,-27.832,-30.273,-25.879,-30.273,0.000
1714028421.653,-17.578,-24.902,-25.391,-28.320,0.000
1714028421.657,-25.879,-30.273,-32.227,-32.715,0.000
1714028421.661,-37.598,-29.297,-42.969,-37.109,0.000
1714028421.665,-36.621,-21.973,-30.762,-27.832,0.000
1714028421.669,-35.645,-20.996,-17.578,-29.785,0.000
1714028421.673,-36.621,-22.949,-24.902,-34.180,0.000
1714028421.677,-40.039,-27.344,-35.156,-38.574,0.000
1714028421.681,-37.598,-21.484,-41.016,-38.574,0.000
1714028421.685,-29.785,-17.090,-34.668,-31.250,0.000
1714028421.688,-28.320,-19.043,-25.391,-37.109,0.000
1714028421.692,-31.250,-21.484,-25.879,-37.598,0.000
1714028421.696,-37.109,-23.438,-26.855,-24.902,0.000
1714028421.700,-34.668,-22.461,-31.250,-19.531,0.000
1714028421.704,-29.297,-22.949,-36.133,-27.344,0.000
1714028421.708,-27.344,-28.809,-28.320,-32.227,0.000
1714028421.712,-32.715,-26.855,-27.344,-30.273,0.000
1714028421.716,-39.062,-25.391,-41.016,-19.531,0.000
1714028421.720,-41.992,-20.020,-42.969,-23.926,0.000
1714028421.724,-34.668,-20.996,-37.109,-29.297,0.000
1714028421.728,-26.367,-27.832,-39.062,-21.973,0.000
1714028421.731,-30.762,-29.297,-41.992,-23.926,0.000
1714028421.735,-29.785,-27.344,-40.039,-28.320,0.000
1714028421.739,-29.785,-25.391,-37.109,-32.227,0.000
1714028421.743,-28.809,-25.391,-30.762,-30.273,0.000
1714028421.747,-32.227,-28.320,-25.879,-25.879,0.000
1714028421.751,-38.086,-35.156,-28.809,-28.809,0.000
1714028421.755,-39.062,-32.227,-33.203,-33.203,0.000
1714028421.759,-37.109,-31.250,-34.668,-31.738,0.000
1714028421.763,-29.297,-29.785,-38.086,-22.461,0.000
1714028421.767,-23.926,-29.297,-34.668,-20.996,0.000
1714028421.770,-23.438,-25.879,-33.203,-26.367,0.000
1714028421.774,-24.902,-20.020,-30.273,-28.809,0.000
1714028421.778,-21.973,-21.484,-25.879,-30.273,0.000
1714028421.782,-14.160,-21.484,-27.344,-25.879,0.000
1714028421.786,-23.438,-24.414,-27.344,-23.438,0.000
1714028421.790,-26.367,-29.297,-34.180,-29.297,0.000
1714028421.794,-17.090,-28.320,-34.668,-33.691,0.000
1714028421.798,-18.066,-24.414,-21.484,-31.738,0.000
1714028421.802,-9.766,-24.902,-26.367,-29.785,0.000
1714028421.806,-10.742,-29.297,-39.551,-31.250,0.000
1714028421.810,-19.043,-29.297,-36.133,-23.438,0.000
1714028421.813,-15.137,-25.879,-35.156,-19.531,0.000
1714028421.817,-16.602,-20.996,-40.527,-22.949,0.000
1714028421.821,-22.949,-25.391,-35.645,-26.367,0.000
1714028421.825,-24.902,-30.762,-31.250,-23.926,0.000
1714028421.829,-26.855,-27.832,-32.715,-20.996,0.000
1714028421.833,-24.414,-20.020,-26.367,-17.090,0.000
1714028421.837,-21.484,-24.414,-22.461,-15.137,0.000
1714028421.841,-27.832,-24.414,-28.809,-18.066,0.000
1714028421.845,-25.879,-14.648,-31.738,-20.996,0.000
1714028421.849,-20.020,-16.113,-29.785,-18.555,0.000
1714028421.853,-21.973,-24.414,-37.598,-14.160,0.000
1714028421.856,-28.320,-34.180,-36.133,-27.832,0.000
1714028421.860,-25.391,-31.738,-26.855,-33.691,0.000
1714028421.864,-21.484,-24.414,-23.926,-23.926,0.000
1714028421.868,-19.531,-28.320,-26.855,-21.484,0.000
1714028421.872,-20.508,-25.391,-28.320,-25.879,0.000
1714028421.876,-20.020,-21.484,-28.320,-24.414,0.000
1714028421.880,-21.973,-24.414,-31.250,-24.902,0.000
1714028421.884,-23.438,-25.879,-32.227,-24.902,0.000
1714028421.888,-18.066,-23.926,-33.203,-24.902,0.000
1714028421.892,-27.344,-26.855,-40.039,-38.086,0.000
1714028421.895,-31.738,-29.297,-46.875,-40.527,0.000
1714028421.899,-21.973,-25.391,-34.668,-20.508,0.000
1714028421.903,-19.531,-22.949,-31.250,-23.438,0.000
1714028421.907,-25.391,-26.367,-40.527,-44.922,0.000
1714028421.911,-26.855,-27.344,-36.133,-41.992,0.000
1714028421.915,-26.367,-28.320,-37.598,-30.762,0.000
1714028421.919,-30.273,-31.738,-49.316,-32.715,0.000
1714028421.923,-34.668,-30.762,-41.992,-41.504,0.000
1714028421.927,-32.715,-28.809,-30.273,-40.039,0.000
1714028421.931,-33.203,-34.668,-34.180,-33.691,0.000
1714028421.935,-31.738,-33.691,-36.133,-29.297,0.000
1714028421.938,-24.414,-24.414,-28.320,-31.738,0.000
1714028421.942,-25.391,-26.367,-30.762,-25.879,0.000
1714028421.946,-27.832,-25.879,-34.180,-26.855,0.000
1714028421.950,-35.156,-27.832,-32.227,-31.250,0.000
1714028421.954,-42.480,-37.109,-46.387,-29.785,0.000
1714028421.958,-44.434,-42.480,-50.293,-35.156,0.000
1714028421.962,-47.852,-36.133,-37.109,-37.598,0.000
1714028421.966,-42.969,-32.227,-20.020,-26.855,0.000
1714028421.970,-32.715,-28.320,-12.695,-23.926,0.000
1714028421.974,-32.227,-29.297,-19.531,-28.320,0.000
1714028421.977,-30.273,-34.668,-22.461,-25.391,0.000
1714028421.981,-26.855,-33.203,-17.090,-19.531,0.000
1714028421.985,-24.414,-24.414,-25.879,-18.555,0.000
1714028421.989,-23.926,-13.184,-29.785,-21.484,0.000
1714028421.993,-23.438,-14.160,-23.438,-25.879,0.000
1714028421.997,-20.020,-17.090,-25.391,-23.926,0.000
1714028422.001,-21.973,-15.625,-19.531,-22.461,0.000
1714028422.005,-23.438,-19.043,-18.555,-24.902,0.000
1714028422.009,-25.879,-19.043,-28.809,-26.855,0.000
1714028422.013,-21.484,-17.578,-28.809,-23.438,0.000
1714028422.017,-19.043,-24.414,-28.809,-20.996,0.000
1714028422.020,-20.508,-25.879,-31.250,-25.391,0.000
1714028422.024,-17.578,-23.926,-35.645,-29.297,0.000
1714028422.028,-17.578,-25.879,-41.016,-29.297,0.000
1714028422.032,-17.578,-23.926,-34.668,-20.508,0.000
1714028422.036,-21.973,-22.461,-23.926,-24.414,0.000
1714028422.040,-29.297,-25.879,-25.879,-32.227,0.000
1714028422.044,-23.438,-24.414,-35.645,-28.809,0.000
1714028422.048,-20.020,-21.484,-34.668,-21.484,0.000
1714028422.052,-14.648,-21.484,-19.531,-23.438,0.000
1714028422.056,-10.742,-20.996,-12.207,-24.902,0.000
1714028422.060,-20.996,-25.879,-28.320,-24.902,0.000
1714028422.063,-21.484,-28.320,-38.086,-26.367,0.000
1714028422.067,-23.926,-27.344,-32.227,-23.438,0.000
1714028422.071,-23.438,-29.297,-36.621,-29.785,0.000
1714028422.075,-20.996,-29.785,-42.480,-37.109,0.000
1714028422.079,-26.855,-26.855,-38.574,-38.574,0.000
1714028422.083,-25.879,-22.949,-28.809,-35.156,0.000
1714028422.087,-21.484,-22.949,-29.785,-34.668,0.000
1714028422.091,-28.320,-25.391,-37.109,-37.109,0.000
1714028422.095,-36.133,-31.738,-36.133,-37.598,0.000
1714028422.099,-29.297,-33.203,-37.598,-33.691,0.000
1714028422.102,-33.203,-35.645,-33.691,-35.156,0.000
1714028422.106,-38.574,-32.715,-37.598,-41.016,0.000
1714028422.110,-32.227,-25.879,-38.086,-33.203,0.000
1714028422.114,-32.715,-26.855,-34.668,-27.344,0.000
1714028422.118,-32.715,-18.555,-37.109,-29.297,0.000
1714028422.122,-29.297,-16.602,-36.133,-25.879,0.000
1714028422.126,-34.180,-22.949,-33.691,-31.738,0.000
1714028422.130,-35.156,-22.949,-31.250,-35.156,0.000
1714028422.134,-25.879,-26.367,-30.762,-20.996,0.000
1714028422.138,-23.438,-27.344,-31.250,-8.301,0.000
1714028422.142,-26.855,-28.809,-33.691,-18.555,0.000
1714028422.145,-25.391,-30.762,-34.180,-27.344,0.000
1714028422.149,-26.855,-30.273,-24.902,-25.391,0.000
1714028422.153,-28.809,-23.926,-20.020,-24.902,0.000
1714028422.157,-24.902,-17.578,-26.367,-28.320,0.000
1714028422.161,-23.438,-21.973,-25.391,-30.762,0.000
1714028422.165,-24.414,-24.902,-25.879,-31.250,0.000
1714028422.169,-16.602,-21.484,-22.461,-27.344,0.000
1714028422.173,-16.602,-25.391,-14.648,-22.949,0.000
1714028422.177,-27.832,-26.367,-28.320,-22.949,0.000
1714028422.181,-27.832,-25.879,-30.273,-17.578,0.000
1714028422.185,-26.855,-26.367,-16.113,-18.066,0.000
1714028422.188,-30.762,-25.391,-19.043,-27.832,0.000
1714028422.192,-23.438,-27.832,-37.109,-25.879,0.000
1714028422.196,-15.625,-27.832,-39.062,-17.578,0.000
1714028422.200,-26.855,-30.762,-25.391,-25.391,0.000
1714028422.204,-38.086,-28.809,-12.207,-32.715,0.000
1714028422.208,-37.109,-29.297,-8.301,-33.691,0.000
1714028422.212,-34.180,-32.715,-11.719,-32.715,0.000
1714028422.216,-35.156,-32.715,-19.043,-24.414,0.000
1714028422.220,-34.668,-32.715,-18.066,-22.461,0.000
1714028422.224,-31.250,-35.645,-13.672,-24.902,0.000
1714028422.227,-39.062,-40.039,-25.879,-26.855,0.000
1714028422.231,-45.410,-33.203,-30.273,-34.180,0.000
1714028422.235,-37.598,-28.320,-23.926,-33.691,0.000
1714028422.239,-32.715,-29.785,-22.461,-36.621,0.000
1714028422.243,-37.109,-34.180,-26.855,-41.504,0.000
1714028422.247,-35.645,-32.715,-29.785,-33.203,0.000
1714028422.251,-31.738,-30.762,-30.273,-25.879,0.000
1714028422.255,-33.691,-39.551,-25.391,-29.785,0.000
1714028422.259,-33.691,-43.945,-20.508,-32.227,0.000
1714028422.263,-28.809,-39.062,-27.344,-26.855,0.000
1714028422.267,-30.273,-34.668,-27.832,-23.926,0.000
1714028422.270,-30.273,-32.715,-24.902,-26.367,0.000
1714028422.274,-26.367,-32.227,-21.484,-27.832,0.000
1714028422.278,-28.320,-31.738,-22.949,-31.250,0.000
1714028422.282,-34.668,-32.227,-33.691,-30.273,0.000
1714028422.286,-26.367,-33.691,-27.344,-22.949,0.000
1714028422.290,-20.996,-32.227,-21.484,-26.367,0.000
1714028422.294,-21.973,-27.832,-30.273,-27.832,0.000
1714028422.298,-17.578,-27.344,-33.203,-18.066,0.000
1714028422.302,-17.578,-27.344,-20.996,-14.160,0.000
1714028422.306,-18.066,-27.344,-22.949,-15.625,0.000
1714028422.310,-17.090,-28.320,-33.203,-20.020,0.000
1714028422.313,-16.113,-24.902,-24.414,-10.742,0.000
1714028422.317,-14.160,-24.902,-23.926,0.977,0.000
1714028422.321,-18.066,-29.785,-31.250,-22.949,0.000
1714028422.325,-18.555,-30.273,-30.762,-36.133,0.000
1714028422.329,-12.695,-29.297,-33.203,-27.832,0.000
1714028422.333,-12.695,-29.297,-33.203,-24.414,0.000
1714028422.337,-17.090,-26.855,-23.926,-22.461,0.000
1714028422.341,-20.020,-23.926,-26.367,-24.414,0.000
1714028422.345,-20.996,-29.297,-34.180,-25.391,0.000
1714028422.349,-17.578,-24.414,-29.785,-18.066,0.000
1714028422.352,-12.207,-16.602,-19.043,-19.043,0.000
1714028422.356,-14.160,-13.672,-19.531,-27.832,0.000
1714028422.360,-20.996,-18.555,-24.414,-30.273,0.000
1714028422.364,-23.438,-23.926,-26.367,-27.344,0.000
1714028422.368,-22.461,-27.832,-25.879,-26.855,0.000
1714028422.372,-29.785,-37.109,-26.367,-31.738,0.000
1714028422.376,-32.227,-37.109,-31.250,-40.527,0.000
1714028422.380,-24.902,-33.203,-23.438,-35.645,0.000
1714028422.384,-22.461,-31.738,-19.043,-28.809,0.000
1714028422.388,-32.715,-34.668,-24.902,-36.133,0.000
1714028422.391,-37.109,-29.297,-28.809,-39.062,0.000
1714028422.395,-27.832,-24.414,-27.832,-30.273,0.000
1714028422.399,-19.531,-26.855,-25.879,-24.902,0.000
1714028422.403,-21.484,-29.785,-34.180,-28.809,0.000
1714028422.407,-21.973,-35.645,-32.715,-25.879,0.000
1714028422.411,-24.902,-34.668,-33.203,-28.809,0.000
1714028422.415,-26.855,-34.180,-29.785,-28.320,0.000
1714028422.419,-26.367,-35.645,-30.273,-28.809,0.000
1714028422.423,-30.273,-29.297,-37.598,-40.039,0.000
1714028422.427,-26.855,-28.809,-27.832,-42.480,0.000
1714028422.431,-26.855,-37.109,-23.926,-32.227,0.000
1714028422.434,-31.738,-33.691,-32.227,-22.461,0.000
1714028422.438,-23.926,-22.949,-32.227,-19.043,0.000
1714028422.442,-24.902,-30.273,-27.344,-28.320,0.000
1714028422.446,-24.902,-33.691,-23.438,-27.344,0.000
1714028422.450,-16.113,-30.762,-25.879,-21.484,0.000
1714028422.454,-14.648,-26.367,-27.832,-27.344,0.000
1714028422.458,-16.602,-21.484,-28.809,-35.156,0.000
1714028422.462,-23.438,-20.996,-26.367,-32.227,0.000
1714028422.466,-30.762,-25.391,-34.180,-26.855,0.000
1714028422.470,-30.762,-30.762,-41.016,-33.691,0.000
1714028422.474,-29.785,-26.855,-41.016,-41.992,0.000
1714028422.477,-26.367,-23.438,-31.738,-35.645,0.000
1714028422.481,-23.926,-28.320,-30.273,-31.250,0.000
1714028422.485,-25.879,-30.762,-29.785,-29.297,0.000
1714028422.489,-29.297,-30.762,-27.344,-26.855,0.000
1714028422.493,-31.250,-27.832,-34.668,-27.832,0.000
1714028422.497,-36.133,-26.855,-38.574,-34.180,0.000
1714028422.501,-33.691,-28.320,-37.598,-34.668,0.000
1714028422.505,-30.273,-26.367,-34.180,-38.574,0.000
1714028422.509,-32.715,-26.367,-29.297,-37.109,0.000
1714028422.513,-36.133,-34.668,-28.809,-28.320,0.000
1714028422.517,-33.203,-41.016,-26.367,-28.809,0.000
1714028422.520,-20.996,-34.668,-14.648,-27.344,0.000
1714028422.524,-18.066,-33.691,-14.648,-24.902,0.000
1714028422.528,-13.672,-25.879,-22.461,-15.137,0.000
1714028422.532,-23.926,-17.578,-31.250,-27.344,0.000
1714028422.536,-42.480,-29.297,-36.133,-50.293,0.000
1714028422.540,-37.109,-36.621,-40.527,-46.387,0.000
1714028422.544,-24.414,-26.367,-42.969,-36.133,0.000
1714028422.548,-32.715,-22.461,-41.016,-44.434,0.000
1714028422.552,-34.180,-25.391,-27.344,-43.457,0.000
1714028422.556,-20.508,-22.949,-20.020,-30.762,0.000
1714028422.560,-16.602,-16.602,-24.902,-33.691,0.000
1714028422.563,-14.648,-23.438,-33.691,-37.598,0.000
1714028422.567,-13.184,-32.715,-41.504,-34.180,0.000
1714028422.571,-12.695,-35.645,-42.480,-28.809,0.000
1714028422.575,-14.160,-32.715,-41.504,-29.297,0.000
1714028422.579,-19.531,-29.785,-31.738,-29.297,0.000
1714028422.583,-23.438,-36.133,-12.207,-17.090,0.000
1714028422.587,-21.973,-35.645,-20.996,-11.230,0.000
1714028422.591,-26.367,-32.715,-35.645,-14.160,0.000
1714028422.595,-32.227,-35.156,-28.809,-16.602,0.000
1714028422.599,-26.855,-25.391,-28.320,-8.789,0.000
1714028422.602,-21.973,-25.391,-29.785,-1.465,0.000
1714028422.606,-15.137,-22.949,-22.461,-8.301,0.000
1714028422.610,-19.043,-18.066,-25.391,-18.066,0.000
1714028422.614,-23.438,-25.879,-22.949,-18.066,0.000
1714028422.618,-20.020,-27.344,-16.602,-16.113,0.000
1714028422.622,-22.461,-26.367,-14.160,-21.973,0.000
1714028422.626,-28.320,-35.156,-16.113,-30.273,0.000
1714028422.630,-25.391,-36.133,-32.715,-25.391,0.000
1714028422.634,-25.391,-32.227,-36.133,-21.484,0.000
1714028422.638,-26.367,-30.273,-30.762,-27.832,0.000
1714028422.642,-26.855,-28.809,-35.645,-30.762,0.000
1714028422.645,-24.902,-27.832,-29.785,-25.879,0.000
1714028422.649,-25.879,-30.762,-20.996,-25.391,0.000
1714028422.653,-29.297,-35.645,-25.879,-24.902,0.000
1714028422.657,-26.367,-32.715,-29.785,-18.066,0.000
1714028422.661,-25.879,-28.809,-32.227,-22.461,0.000
1714028422.665,-29.297,-29.297,-31.250,-26.367,0.000
1714028422.669,-24.902,-26.367,-30.762,-23.926,0.000
1714028422.673,-24.902,-27.344,-26.367,-25.879,0.000
1714028422.677,-28.809,-31.250,-15.137,-27.344,0.000
1714028422.681,-29.297,-30.273,-24.902,-22.461,0.000
1714028422.684,-30.762,-30.762,-41.504,-18.066,0.000
1714028422.688,-32.715,-37.598,-44.434,-22.461,0.000
1714028422.692,-36.133,-40.527,-43.457,-25.879,0.000
1714028422.696,-35.156,-33.203,-42.969,-32.715,0.000
1714028422.700,-30.762,-22.949,-38.086,-26.367,0.000
1714028422.704,-25.879,-24.414,-27.344,-19.531,0.000
1714028422.708,-20.020,-25.879,-20.508,-28.809,0.000
1714028422.712,-23.926,-23.926,-21.973,-31.250,0.000
1714028422.716,-22.949,-26.855,-31.738,-17.090,0.000
1714028422.720,-19.531,-28.809,-39.551,-21.973,0.000
1714028422.724,-22.949,-20.020,-36.621,-35.156,0.000
1714028422.727,-29.297,-20.996,-32.715,-40.039,0.000
1714028422.731,-26.367,-23.926,-26.855,-32.715,0.000
1714028422.735,-21.973,-21.973,-25.879,-22.461,0.000
1714028422.739,-31.738,-26.855,-28.320,-24.902,0.000
1714028422.743,-36.133,-28.320,-24.902,-30.762,0.000
1714028422.747,-33.691,-26.855,-26.855,-38.086,0.000
1714028422.751,-28.809,-23.438,-37.109,-30.762,0.000
1714028422.755,-26.855,-25.391,-38.086,-27.344,0.000
1714028422.759,-30.762,-29.785,-27.344,-30.762,0.000
1714028422.763,-31.250,-26.367,-24.414,-33.203,0.000
1714028422.766,-25.391,-21.484,-22.461,-28.809,0.000
1714028422.770,-28.320,-24.414,-19.043,-23.438,0.000
1714028422.774,-26.367,-24.414,-31.250,-33.203,0.000
1714028422.778,-29.785,-25.879,-46.875,-41.992,0.000
1714028422.782,-35.645,-32.715,-45.898,-35.645,0.000
1714028422.786,-27.832,-27.344,-35.156,-33.203,0.000
1714028422.790,-20.020,-20.508,-29.785,-34.180,0.000
1714028422.794,-23.438,-22.949,-27.344,-39.062,0.000
1714028422.798,-30.762,-24.902,-28.320,-36.133,0.000
1714028422.802,-29.297,-22.949,-26.367,-30.273,0.000
1714028422.806,-24.902,-17.578,-16.602,-28.320,0.000
1714028422.809,-30.762,-20.508,-20.996,-33.691,0.000
1714028422.813,-30.273,-25.879,-26.367,-40.039,0.000
1714028422.817,-26.367,-24.414,-28.809,-35.156,0.000
1714028422.821,-24.902,-20.508,-34.668,-39.551,0.000
1714028422.825,-24.414,-24.414,-32.227,-45.898,0.000
1714028422.829,-23.926,-21.973,-30.273,-38.574,0.000
1714028422.833,-26.855,-16.602,-30.273,-34.180,0.000
1714028422.837,-32.227,-23.438,-31.250,-35.645,0.000
1714028422.841,-30.273,-29.785,-39.062,-35.645,0.000
1714028422.845,-30.762,-25.391,-45.410,-44.434,0.000
1714028422.849,-27.344,-23.438,-40.039,-40.039,0.000
1714028422.852,-23.926,-25.391,-34.668,-25.879,0.000
1714028422.856,-28.320,-30.762,-36.133,-37.109,0.000
1714028422.860,-28.809,-30.762,-35.645,-41.504,0.000
1714028422.864,-31.738,-32.715,-32.227,-36.133,0.000
1714028422.868,-33.691,-34.180,-24.902,-40.039,0.000
