timestamps,TP9,AF7,AF8,TP10,Right AUX
1714024498.297,19.043,-25.391,-44.434,8.789,0.000
1714024498.301,19.531,-25.879,-49.316,19.043,0.000
1714024498.305,25.391,-17.090,-37.598,18.066,0.000
1714024498.309,25.391,-19.531,-27.832,5.859,0.000
1714024498.313,20.508,-17.578,-31.738,3.906,0.000
1714024498.316,19.043,-11.230,-27.832,13.672,0.000
1714024498.320,20.996,-17.090,-29.785,17.578,0.000
1714024498.324,23.926,-18.555,-37.109,21.973,0.000
1714024498.328,21.484,-13.672,-39.551,16.113,0.000
1714024498.332,27.344,-10.254,-40.039,20.996,0.000
1714024498.336,29.785,-8.789,-33.691,30.273,0.000
1714024498.340,22.949,-9.766,-32.227,11.230,0.000
1714024498.344,23.438,-12.207,-31.250,6.348,0.000
1714024498.348,16.602,-20.996,-20.508,9.277,0.000
1714024498.351,13.184,-27.344,-28.320,3.418,0.000
1714024498.355,14.160,-25.879,-42.969,-1.465,0.000
1714024498.359,5.371,-25.391,-49.316,-15.137,0.000
1714024498.363,3.418,-20.996,-53.711,-19.043,0.000
1714024498.367,7.812,-16.113,-45.898,-10.254,0.000
1714024498.371,7.812,-17.578,-37.109,-4.883,0.000
1714024498.375,10.742,-11.719,-34.668,-6.836,0.000
1714024498.379,11.230,-8.301,-25.391,3.418,0.000
1714024498.383,5.371,-9.766,-29.785,0.977,0.000
1714024498.386,2.441,-16.113,-41.992,-8.789,0.000
1714024498.390,4.395,-19.531,-47.363,-3.418,0.000
1714024498.394,1.465,-17.090,-44.434,-5.371,0.000
1714024498.399,-2.441,-25.391,-35.645,-12.207,0.000
1714024498.403,0.000,-27.344,-32.227,-7.324,0.000
1714024498.407,1.953,-18.066,-36.133,-5.859,0.000
1714024498.411,-2.930,-17.578,-39.551,-9.277,0.000
1714024498.415,-9.277,-20.996,-31.250,-8.301,0.000
1714024498.419,-10.742,-18.555,-25.879,-10.254,0.000
1714024498.423,-14.648,-19.531,-35.645,-13.184,0.000
1714024498.427,-12.207,-17.578,-37.109,-3.906,0.000
1714024498.431,-2.930,-13.184,-33.203,-0.488,0.000
1714024498.434,-10.254,-21.973,-37.109,-4.883,0.000
1714024498.438,-8.301,-24.902,-34.668,-3.906,0.000
1714024498.442,-7.812,-23.926,-29.785,-9.766,0.000
1714024498.445,-14.160,-25.879,-30.762,-12.207,0.000
1714024498.449,-11.719,-26.367,-37.598,-10.254,0.000
1714024498.453,-5.371,-16.113,-33.203,-9.766,0.000
1714024498.457,-3.906,-10.742,-28.809,-15.625,0.000
1714024498.461,-4.395,-15.137,-29.785,-14.160,0.000
1714024498.465,-10.254,-24.414,-29.297,-10.742,0.000
1714024498.469,-10.742,-28.320,-30.762,-11.719,0.000
1714024498.473,-11.719,-33.203,-34.668,-19.531,0.000
1714024498.477,-15.137,-32.227,-38.574,-32.715,0.000
1714024498.481,-9.277,-24.414,-42.969,-28.809,0.000
1714024498.485,-6.348,-28.320,-38.086,-17.578,0.000
1714024498.488,-8.301,-25.879,-35.645,-25.879,0.000
1714024498.492,0.000,-14.160,-24.414,-24.414,0.000
1714024498.495,1.465,-17.578,-20.020,-12.695,0.000
1714024498.499,-8.789,-31.738,-33.691,-15.625,0.000
1714024498.503,-13.672,-32.227,-39.062,-16.113,0.000
1714024498.507,-19.043,-30.273,-41.016,-23.438,0.000
1714024498.511,-28.809,-28.809,-35.156,-31.738,0.000
1714024498.515,-34.668,-33.203,-27.344,-19.043,0.000
1714024498.519,-29.297,-35.156,-32.227,-17.578,0.000
1714024498.523,-24.902,-26.855,-27.832,-25.391,0.000
1714024498.527,-31.738,-28.809,-18.555,-31.250,0.000
1714024498.531,-37.109,-30.762,-30.762,-31.738,0.000
1714024498.535,-34.180,-27.832,-33.691,-24.414,0.000
1714024498.540,-32.715,-25.391,-27.344,-28.809,0.000
1714024498.544,-41.992,-30.762,-33.691,-30.762,0.000
1714024498.548,-40.039,-30.762,-43.457,-28.320,0.000
1714024498.552,-28.809,-21.973,-41.504,-20.508,0.000
1714024498.556,-26.855,-21.484,-30.762,-15.625,0.000
1714024498.560,-24.414,-24.414,-25.879,-20.020,0.000
1714024498.564,-26.855,-20.996,-26.367,-20.508,0.000
1714024498.568,-26.367,-23.438,-36.133,-20.508,0.000
1714024498.572,-31.738,-26.855,-43.457,-28.809,0.000
1714024498.576,-37.109,-35.645,-42.480,-33.691,0.000
1714024498.579,-35.645,-44.922,-43.945,-39.062,0.000
1714024498.583,-32.715,-36.621,-43.457,-43.945,0.000
1714024498.587,-30.762,-31.738,-31.250,-39.551,0.000
1714024498.591,-30.762,-33.203,-29.297,-35.645,0.000
1714024498.595,-27.344,-23.438,-30.762,-38.574,0.000
1714024498.599,-28.809,-17.090,-23.926,-30.762,0.000
1714024498.603,-30.762,-24.414,-30.762,-23.926,0.000
1714024498.607,-28.320,-29.785,-38.574,-27.832,0.000
1714024498.611,-21.973,-23.926,-31.250,-26.367,0.000
1714024498.615,-20.508,-21.973,-28.320,-28.320,0.000
1714024498.619,-24.902,-29.297,-38.574,-26.367,0.000
1714024498.623,-22.949,-34.668,-37.598,-23.926,0.000
1714024498.627,-20.996,-33.691,-25.879,-27.344,0.000
1714024498.630,-18.066,-23.926,-16.602,-27.344,0.000
1714024498.634,-18.066,-15.137,-27.344,-22.461,0.000
1714024498.638,-19.043,-20.996,-34.668,-17.090,0.000
1714024498.642,-14.648,-30.762,-23.926,-22.461,0.000
1714024498.646,-12.695,-31.250,-24.414,-23.926,0.000
1714024498.650,-22.461,-31.738,-30.273,-28.809,0.000
1714024498.654,-20.508,-34.668,-31.250,-34.668,0.000
1714024498.658,-22.949,-33.203,-26.855,-40.039,0.000
1714024498.662,-26.855,-32.227,-22.461,-44.434,0.000
1714024498.666,-21.973,-26.855,-18.555,-29.297,0.000
1714024498.669,-27.344,-20.996,-16.602,-20.996,0.000
1714024498.673,-30.273,-25.391,-20.508,-26.855,0.000
1714024498.677,-26.367,-30.762,-30.762,-28.809,0.000
1714024498.681,-26.367,-29.785,-37.109,-35.645,0.000
1714024498.685,-22.461,-24.902,-29.297,-22.461,0.000
1714024498.689,-11.719,-17.090,-15.137,-12.207,0.000
1714024498.693,-15.625,-18.555,-18.555,-27.832,0.000
1714024498.697,-20.020,-22.949,-21.484,-28.809,0.000
1714024498.700,-19.531,-19.043,-13.672,-20.996,0.000
1714024498.704,-23.926,-13.672,-23.926,-33.691,0.000
1714024498.708,-23.438,-18.555,-45.898,-40.527,0.000
1714024498.712,-24.414,-26.855,-51.270,-27.832,0.000
1714024498.716,-34.180,-27.832,-35.156,-29.297,0.000
1714024498.720,-34.668,-24.414,-32.715,-39.062,0.000
1714024498.724,-32.227,-23.926,-34.180,-40.039,0.000
1714024498.727,-26.855,-27.832,-13.672,-28.320,0.000
1714024498.731,-25.391,-27.832,-5.859,-28.320,0.000
1714024498.735,-27.344,-23.438,-14.648,-29.785,0.000
1714024498.739,-28.809,-20.020,-18.066,-37.598,0.000
1714024498.743,-31.250,-11.719,-28.809,-40.527,0.000
1714024498.747,-28.320,-20.508,-33.691,-29.297,0.000
1714024498.751,-28.320,-33.691,-35.156,-35.156,0.000
1714024498.755,-26.367,-28.809,-32.227,-29.785,0.000
1714024498.759,-26.855,-28.320,-16.113,-27.344,0.000
1714024498.763,-28.320,-31.738,-7.812,-37.109,0.000
1714024498.766,-32.715,-39.551,-30.273,-34.180,0.000
1714024498.770,-36.621,-41.992,-43.945,-35.156,0.000
1714024498.774,-28.809,-28.809,-39.551,-33.203,0.000
1714024498.778,-24.902,-28.809,-28.809,-29.297,0.000
1714024498.782,-27.832,-33.691,-26.855,-32.715,0.000
1714024498.786,-27.832,-32.227,-25.391,-33.691,0.000
1714024498.789,-27.344,-28.809,-13.672,-37.109,0.000
1714024498.793,-21.484,-21.484,-13.672,-31.250,0.000
1714024498.797,-20.996,-28.320,-18.555,-31.250,0.000
1714024498.801,-29.785,-27.832,-26.367,-33.203,0.000
1714024498.805,-25.879,-15.625,-35.645,-27.832,0.000
1714024498.809,-23.438,-24.902,-35.645,-36.133,0.000
1714024498.813,-31.738,-38.086,-30.762,-41.016,0.000
1714024498.817,-36.133,-38.086,-33.691,-37.598,0.000
1714024498.821,-31.250,-27.344,-30.273,-33.203,0.000
1714024498.825,-28.809,-27.344,-19.531,-34.668,0.000
1714024498.829,-37.598,-28.809,-28.320,-39.062,0.000
1714024498.833,-35.645,-20.996,-35.645,-30.273,0.000
1714024498.837,-27.832,-19.043,-29.785,-29.785,0.000
1714024498.841,-25.391,-19.531,-30.762,-35.156,0.000
1714024498.845,-26.855,-27.344,-29.297,-34.668,0.000
1714024498.849,-32.715,-29.297,-30.762,-34.668,0.000
1714024498.853,-26.855,-23.438,-29.785,-28.809,0.000
1714024498.857,-27.832,-24.414,-22.949,-31.250,0.000
1714024498.861,-31.738,-27.344,-30.273,-41.016,0.000
1714024498.864,-29.297,-26.855,-29.785,-37.109,0.000
1714024498.867,-31.738,-27.344,-24.902,-30.762,0.000
1714024498.871,-32.227,-33.203,-21.973,-32.227,0.000
1714024498.875,-32.715,-24.414,-26.855,-38.574,0.000
1714024498.879,-34.180,-19.043,-28.809,-37.598,0.000
1714024498.883,-34.668,-34.180,-12.695,-29.297,0.000
1714024498.887,-33.691,-39.551,-19.043,-28.809,0.000
1714024498.891,-36.133,-39.062,-46.875,-41.504,0.000
1714024498.895,-35.645,-36.133,-46.387,-46.875,0.000
1714024498.899,-30.762,-35.645,-31.250,-40.527,0.000
1714024498.903,-22.949,-34.668,-30.273,-30.273,0.000
1714024498.906,-20.020,-27.832,-30.762,-27.832,0.000
1714024498.910,-20.996,-17.578,-22.461,-38.574,0.000
1714024498.915,-16.602,-10.254,-16.602,-32.715,0.000
1714024498.919,-23.926,-26.855,-26.855,-29.785,0.000
1714024498.923,-36.621,-41.504,-36.133,-43.945,0.000
1714024498.927,-26.367,-38.574,-26.367,-41.504,0.000
1714024498.930,-10.254,-40.039,-22.461,-21.484,0.000
1714024498.934,-19.531,-35.156,-28.809,-20.996,0.000
1714024498.938,-35.645,-30.273,-31.738,-41.504,0.000
1714024498.942,-30.762,-20.508,-25.879,-43.457,0.000
1714024498.946,-18.066,-19.531,-15.625,-27.832,0.000
1714024498.950,-20.996,-30.762,-15.137,-20.996,0.000
1714024498.954,-20.020,-29.297,-21.973,-29.297,0.000
1714024498.958,-20.508,-20.508,-30.273,-39.062,0.000
1714024498.963,-29.297,-25.391,-33.691,-29.785,0.000
1714024498.967,-24.414,-30.762,-22.949,-21.484,0.000
1714024498.971,-25.879,-30.762,-21.973,-34.668,0.000
1714024498.975,-30.762,-33.691,-25.879,-43.945,0.000
1714024498.979,-21.973,-27.832,-23.438,-35.645,0.000
1714024498.983,-19.043,-20.508,-24.414,-22.461,0.000
1714024498.987,-26.855,-25.391,-29.297,-25.391,0.000
1714024498.991,-31.250,-30.273,-35.156,-33.203,0.000
1714024498.995,-30.273,-29.297,-28.320,-38.086,0.000
1714024498.999,-34.668,-32.227,-28.320,-43.945,0.000
1714024499.002,-34.668,-32.715,-32.227,-42.480,0.000
1714024499.006,-27.344,-31.738,-21.973,-37.598,0.000
1714024499.010,-26.855,-34.668,-24.414,-38.086,0.000
1714024499.014,-26.855,-35.645,-27.832,-42.480,0.000
1714024499.018,-27.344,-30.273,-18.555,-36.621,0.000
1714024499.022,-23.926,-29.297,-18.555,-34.668,0.000
1714024499.026,-25.391,-33.203,-22.461,-34.668,0.000
1714024499.030,-31.250,-22.949,-30.762,-35.156,0.000
1714024499.034,-32.715,-20.996,-29.785,-36.133,0.000
1714024499.038,-31.738,-33.203,-22.461,-27.344,0.000
1714024499.041,-24.902,-34.668,-24.902,-26.855,0.000
1714024499.045,-30.273,-40.039,-22.949,-35.156,0.000
1714024499.049,-32.227,-33.691,-26.367,-36.133,0.000
1714024499.053,-27.832,-25.879,-24.414,-32.715,0.000
1714024499.057,-26.367,-38.086,-21.973,-29.785,0.000
1714024499.061,-26.855,-39.551,-28.320,-32.227,0.000
1714024499.065,-31.250,-23.438,-28.320,-38.574,0.000
1714024499.068,-31.250,-10.254,-27.832,-39.062,0.000
1714024499.072,-25.391,-17.090,-32.227,-39.551,0.000
1714024499.076,-24.414,-25.391,-30.273,-41.016,0.000
1714024499.080,-28.320,-24.414,-24.902,-47.363,0.000
1714024499.084,-23.926,-21.484,-29.785,-39.062,0.000
1714024499.088,-20.996,-26.855,-37.109,-29.785,0.000
1714024499.092,-26.367,-31.250,-38.574,-41.504,0.000
1714024499.096,-20.508,-25.391,-30.762,-36.621,0.000
1714024499.100,-21.973,-30.273,-17.578,-32.715,0.000
1714024499.103,-32.227,-31.738,-26.855,-40.039,0.000
1714024499.107,-32.227,-17.090,-32.715,-40.039,0.000
1714024499.111,-25.391,-17.090,-21.973,-37.109,0.000
1714024499.115,-22.949,-21.973,-20.020,-33.203,0.000
1714024499.119,-23.438,-18.066,-19.531,-30.273,0.000
1714024499.123,-21.973,-18.555,-28.320,-31.738,0.000
1714024499.127,-21.484,-27.832,-32.715,-40.039,0.000
1714024499.130,-23.438,-30.762,-23.926,-33.203,0.000
1714024499.134,-29.297,-31.250,-29.785,-30.273,0.000
1714024499.138,-30.273,-36.133,-29.785,-37.598,0.000
1714024499.142,-28.809,-31.250,-26.367,-32.227,0.000
1714024499.146,-33.203,-21.973,-35.645,-28.320,0.000
1714024499.149,-35.645,-29.297,-31.738,-26.367,0.000
1714024499.153,-33.203,-27.344,-18.066,-28.809,0.000
1714024499.157,-30.273,-27.344,-21.484,-34.668,0.000
1714024499.161,-36.133,-33.203,-31.738,-41.992,0.000
1714024499.165,-39.062,-29.785,-40.527,-39.062,0.000
1714024499.169,-33.203,-32.715,-40.039,-33.691,0.000
1714024499.173,-29.785,-27.832,-30.273,-32.715,0.000
1714024499.177,-33.691,-26.367,-26.367,-37.109,0.000
1714024499.181,-38.574,-36.621,-29.297,-42.969,0.000
1714024499.185,-37.109,-36.621,-32.227,-45.898,0.000
1714024499.189,-36.133,-38.086,-28.320,-39.062,0.000
1714024499.192,-34.180,-35.156,-31.738,-30.273,0.000
1714024499.196,-35.156,-38.574,-34.180,-31.738,0.000
1714024499.199,-36.621,-38.574,-33.203,-29.297,0.000
1714024499.203,-34.180,-28.809,-23.438,-22.949,0.000
1714024499.207,-36.133,-28.809,-13.184,-36.621,0.000
1714024499.211,-29.785,-29.785,-19.043,-43.945,0.000
1714024499.215,-21.973,-32.227,-26.855,-30.762,0.000
1714024499.219,-20.020,-30.762,-31.250,-23.438,0.000
1714024499.223,-10.254,-28.809,-34.180,-25.391,0.000
1714024499.227,-5.371,-27.344,-36.621,-32.715,0.000
1714024499.231,-13.184,-31.738,-31.250,-33.203,0.000
1714024499.235,-25.391,-36.133,-21.973,-31.738,0.000
1714024499.239,-23.438,-33.691,-19.043,-26.367,0.000
1714024499.242,-27.344,-36.621,-30.273,-33.203,0.000
1714024499.245,-40.039,-36.621,-41.016,-37.598,0.000
1714024499.249,-34.180,-30.762,-39.551,-26.367,0.000
1714024499.253,-25.879,-33.203,-35.156,-30.762,0.000
1714024499.257,-31.250,-35.156,-33.203,-38.086,0.000
1714024499.261,-34.180,-29.785,-19.043,-39.551,0.000
1714024499.265,-34.180,-30.762,-15.137,-29.785,0.000
1714024499.269,-36.621,-31.738,-24.414,-21.484,0.000
1714024499.273,-26.367,-20.508,-21.484,-11.719,0.000
1714024499.277,-28.320,-26.855,-34.180,-19.531,0.000
1714024499.281,-37.598,-31.738,-39.062,-37.598,0.000
1714024499.285,-37.109,-22.949,-31.738,-35.645,0.000
1714024499.289,-39.062,-22.461,-35.645,-36.621,0.000
1714024499.293,-32.715,-23.926,-32.227,-39.062,0.000
1714024499.297,-26.367,-27.832,-32.715,-35.645,0.000
1714024499.301,-20.996,-28.809,-35.645,-39.062,0.000
1714024499.305,-19.531,-26.855,-33.691,-44.922,0.000
1714024499.308,-25.879,-19.043,-42.969,-39.551,0.000
1714024499.312,-28.809,-14.160,-40.527,-33.691,0.000
1714024499.316,-31.738,-21.973,-34.180,-32.715,0.000
