timestamps,TP9,AF7,AF8,TP10,Right AUX
1713985213.020,37.109,-73.242,-114.746,43.457,0.000
1713985213.024,45.898,-70.312,-111.816,57.617,0.000
1713985213.028,39.062,-77.637,-112.305,30.273,0.000
1713985213.031,28.320,-78.613,-116.211,9.766,0.000
1713985213.035,30.762,-68.848,-109.863,33.203,0.000
1713985213.039,39.551,-74.707,-110.840,48.340,0.000
1713985213.043,45.898,-70.801,-118.164,28.809,0.000
1713985213.047,34.180,-69.336,-107.910,8.301,0.000
1713985213.051,16.113,-78.125,-102.051,14.160,0.000
1713985213.055,16.602,-73.730,-108.887,41.016,0.000
1713985213.059,23.438,-66.406,-101.562,38.574,0.000
1713985213.063,20.508,-69.336,-85.449,7.324,0.000
1713985213.067,11.719,-76.172,-97.168,-1.465,0.000
1713985213.071,14.160,-78.613,-105.957,24.414,0.000
1713985213.074,22.949,-77.637,-103.516,34.668,0.000
1713985213.078,19.531,-82.520,-113.770,6.348,0.000
1713985213.082,17.090,-98.145,-107.422,-2.441,0.000
1713985213.086,15.625,-101.562,-95.215,19.531,0.000
1713985213.090,21.484,-75.195,-107.910,31.250,0.000
1713985213.094,28.320,-58.105,-95.703,16.602,0.000
1713985213.098,19.531,-65.430,-83.984,8.301,0.000
1713985213.102,8.301,-73.242,-102.539,20.996,0.000
1713985213.106,12.207,-68.848,-113.770,28.320,0.000
1713985213.109,12.695,-71.289,-107.422,3.906,0.000
1713985213.113,3.906,-72.754,-102.539,-17.090,0.000
1713985213.117,1.953,-67.871,-102.051,0.977,0.000
1713985213.121,1.953,-70.312,-102.051,16.602,0.000
1713985213.125,3.418,-76.660,-101.074,3.418,0.000
1713985213.129,-2.930,-75.195,-91.797,-18.555,0.000
1713985213.133,-8.789,-69.336,-96.191,-17.090,0.000
1713985213.137,2.441,-72.266,-92.285,8.789,0.000
1713985213.141,15.137,-78.125,-87.891,12.207,0.000
1713985213.145,16.113,-84.961,-103.027,-12.695,0.000
1713985213.149,6.348,-71.777,-101.074,-25.879,0.000
1713985213.153,2.930,-74.707,-98.145,-13.184,0.000
1713985213.156,12.695,-89.355,-109.375,5.371,0.000
1713985213.160,12.695,-102.539,-111.816,-16.602,0.000
1713985213.164,1.465,-95.703,-102.051,-43.945,0.000
1713985213.168,0.488,-76.660,-97.168,-9.277,0.000
1713985213.172,5.859,-81.055,-84.473,23.926,0.000
1713985213.176,6.836,-78.125,-79.590,14.160,0.000
1713985213.180,0.977,-73.730,-96.191,-6.836,0.000
1713985213.184,-7.324,-77.148,-100.098,-1.953,0.000
1713985213.188,-2.930,-77.637,-87.891,21.973,0.000
1713985213.192,0.000,-78.125,-92.773,20.508,0.000
1713985213.196,-9.277,-80.566,-104.492,-15.137,0.000
1713985213.200,-16.602,-84.961,-102.539,-19.531,0.000
1713985213.203,-9.277,-84.473,-95.703,8.789,0.000
1713985213.207,-5.371,-86.914,-90.820,12.207,0.000
1713985213.211,-3.418,-83.008,-80.566,-6.348,0.000
1713985213.215,-9.766,-82.031,-72.754,-27.832,0.000
1713985213.219,-15.625,-83.984,-79.590,-14.160,0.000
1713985213.223,-3.906,-76.172,-89.355,9.766,0.000
1713985213.227,-6.348,-89.355,-92.285,-12.695,0.000
1713985213.231,-13.184,-101.074,-96.191,-35.645,0.000
1713985213.235,-16.113,-93.262,-98.145,-21.484,0.000
1713985213.239,-10.254,-88.867,-97.168,5.371,0.000
1713985213.243,2.441,-78.613,-88.867,-2.930,0.000
1713985213.246,2.930,-68.359,-83.008,-26.367,0.000
1713985213.250,0.000,-81.055,-80.566,-10.254,0.000
1713985213.254,4.395,-80.078,-77.148,19.043,0.000
1713985213.258,9.766,-71.777,-88.379,12.695,0.000
1713985213.262,12.207,-80.566,-92.285,-10.254,0.000
1713985213.266,9.766,-80.566,-86.426,-5.859,0.000
1713985213.270,8.301,-68.359,-79.590,14.648,0.000
1713985213.274,9.766,-65.430,-85.938,19.043,0.000
1713985213.278,8.301,-79.590,-101.074,-10.742,0.000
1713985213.282,2.441,-89.844,-103.516,-29.297,0.000
1713985213.286,-2.930,-90.820,-101.074,-1.465,0.000
1713985213.289,2.441,-83.984,-94.727,10.742,0.000
1713985213.293,10.742,-77.637,-86.426,-8.301,0.000
1713985213.297,2.930,-85.449,-84.961,-20.996,0.000
1713985213.301,-8.789,-81.543,-81.543,-14.160,0.000
1713985213.305,-6.348,-85.449,-92.773,3.418,0.000
1713985213.309,9.766,-91.309,-100.586,0.488,0.000
1713985213.313,7.812,-77.148,-98.145,-23.926,0.000
1713985213.317,-4.883,-56.641,-87.891,-18.066,0.000
1713985213.321,-8.789,-62.500,-83.984,8.789,0.000
1713985213.325,-6.836,-82.031,-98.633,3.906,0.000
1713985213.328,-1.953,-80.566,-105.957,-24.414,0.000
1713985213.332,-1.953,-79.102,-95.703,-27.344,0.000
1713985213.336,0.488,-76.660,-85.938,6.836,0.000
1713985213.340,6.836,-74.707,-91.309,30.273,0.000
1713985213.344,10.742,-65.918,-88.379,6.348,0.000
1713985213.348,5.859,-67.383,-83.008,-18.066,0.000
1713985213.352,3.906,-80.078,-83.496,3.418,0.000
1713985213.356,7.812,-78.125,-89.844,23.926,0.000
1713985213.360,5.859,-70.801,-91.797,0.488,0.000
1713985213.364,1.465,-69.824,-88.379,-31.250,0.000
1713985213.367,-3.418,-82.520,-91.309,-20.996,0.000
1713985213.371,1.953,-84.473,-88.379,9.766,0.000
1713985213.375,16.113,-75.684,-78.613,10.254,0.000
1713985213.379,10.742,-72.754,-87.402,-18.066,0.000
1713985213.383,-6.348,-79.102,-93.262,-26.855,0.000
1713985213.387,-2.930,-83.008,-90.820,3.906,0.000
1713985213.391,10.742,-70.801,-87.402,9.766,0.000
1713985213.395,4.883,-70.312,-83.008,-17.090,0.000
1713985213.399,-8.789,-73.242,-81.543,-20.996,0.000
1713985213.403,-9.766,-73.242,-82.031,4.883,0.000
1713985213.406,-2.930,-78.125,-82.520,17.090,0.000
1713985213.410,7.324,-70.312,-77.148,-1.465,0.000
1713985213.414,-0.488,-75.684,-81.543,-23.438,0.000
1713985213.418,-10.742,-88.379,-94.727,-6.348,0.000
1713985213.422,-2.441,-90.332,-102.539,13.672,0.000
1713985213.426,3.418,-83.496,-100.586,-2.930,0.000
1713985213.430,-0.488,-84.473,-100.098,-24.902,0.000
1713985213.434,-5.859,-83.008,-89.355,-12.695,0.000
1713985213.438,-1.953,-69.824,-83.984,13.672,0.000
1713985213.442,7.324,-71.289,-88.867,10.742,0.000
1713985213.445,5.371,-75.684,-86.914,-17.578,0.000
1713985213.449,-7.324,-76.172,-80.078,-26.367,0.000
1713985213.453,-11.230,-72.754,-95.215,-8.301,0.000
1713985213.457,-3.418,-77.637,-98.145,-5.859,0.000
1713985213.461,-0.488,-84.961,-84.961,-30.762,0.000
1713985213.465,-9.277,-84.473,-99.609,-43.457,0.000
1713985213.469,-10.254,-79.102,-106.445,-26.367,0.000
1713985213.473,0.488,-92.773,-97.168,-3.418,0.000
1713985213.477,4.883,-83.496,-98.145,-10.254,0.000
1713985213.480,-11.230,-68.848,-97.656,-43.457,0.000
1713985213.484,-25.391,-69.336,-83.008,-34.668,0.000
1713985213.488,-18.555,-71.777,-83.984,-4.395,0.000
1713985213.492,-17.090,-80.566,-91.797,-16.602,0.000
1713985213.496,-17.090,-95.703,-94.238,-39.062,0.000
1713985213.500,-22.949,-90.332,-98.633,-32.715,0.000
1713985213.504,-18.555,-78.613,-89.844,-2.930,0.000
1713985213.508,-4.395,-82.520,-83.984,0.000,0.000
1713985213.512,-8.789,-92.773,-93.750,-29.297,0.000
1713985213.516,-24.902,-104.980,-104.492,-33.203,0.000
1713985213.520,-27.344,-102.051,-103.516,-8.789,0.000
1713985213.524,-16.113,-81.543,-86.914,0.000,0.000
1713985213.527,-10.742,-79.590,-73.730,-21.484,0.000
1713985213.531,-13.184,-95.703,-82.520,-28.320,0.000
1713985213.535,-15.137,-99.121,-97.656,-0.977,0.000
1713985213.539,-15.137,-91.309,-95.703,14.160,0.000
1713985213.543,-12.207,-83.496,-89.844,-12.695,0.000
1713985213.547,-13.184,-79.590,-92.773,-32.227,0.000
1713985213.551,-19.531,-92.285,-90.332,-12.695,0.000
1713985213.555,-21.484,-106.445,-101.074,3.418,0.000
1713985213.559,-9.766,-92.285,-95.703,-4.883,0.000
1713985213.563,-12.695,-90.332,-82.031,-24.902,0.000
1713985213.567,-29.297,-104.980,-95.215,-24.902,0.000
1713985213.571,-30.273,-102.539,-104.004,4.883,0.000
1713985213.574,-18.555,-96.680,-96.680,4.883,0.000
1713985213.578,-4.883,-96.680,-94.727,-16.113,0.000
1713985213.582,-21.973,-90.332,-97.168,-25.879,0.000
1713985213.586,-31.738,-79.590,-86.426,-14.160,0.000
1713985213.590,-11.230,-80.078,-78.125,6.836,0.000
1713985213.594,-3.906,-79.590,-81.543,-7.324,0.000
1713985213.598,-13.672,-78.125,-82.520,-28.809,0.000
1713985213.602,-21.484,-84.961,-91.309,-19.531,0.000
1713985213.606,-18.555,-96.191,-103.027,1.465,0.000
1713985213.610,-11.230,-99.121,-95.215,-16.602,0.000
1713985213.614,-17.090,-95.215,-85.938,-43.945,0.000
1713985213.617,-25.391,-92.773,-92.285,-34.180,0.000
1713985213.621,-21.973,-83.008,-101.562,-5.859,0.000
1713985213.625,-17.090,-84.961,-92.285,2.441,0.000
1713985213.629,-18.066,-77.148,-83.496,-28.320,0.000
1713985213.633,-22.461,-76.660,-83.984,-35.156,0.000
1713985213.637,-18.066,-89.355,-90.820,4.395,0.000
1713985213.641,-6.836,-82.520,-90.332,15.625,0.000
1713985213.645,-9.766,-78.125,-95.215,-19.531,0.000
1713985213.649,-23.438,-86.914,-95.703,-37.109,0.000
1713985213.653,-25.879,-92.285,-89.355,-17.090,0.000
1713985213.657,-14.160,-86.914,-88.867,-5.371,0.000
1713985213.660,-6.836,-82.520,-89.844,-22.461,0.000
1713985213.664,-8.301,-84.961,-81.055,-35.645,0.000
1713985213.668,-11.230,-99.121,-78.125,-15.625,0.000
1713985213.672,-6.348,-99.121,-96.680,6.836,0.000
1713985213.676,0.488,-80.078,-98.633,-9.277,0.000
1713985213.680,-3.418,-81.543,-94.238,-24.902,0.000
1713985213.684,-18.066,-87.402,-93.750,-21.973,0.000
1713985213.688,-12.695,-82.520,-76.660,0.977,0.000
1713985213.692,6.836,-78.125,-65.430,6.836,0.000
1713985213.696,8.789,-70.801,-72.266,-18.555,0.000
1713985213.699,3.906,-68.848,-72.266,-22.949,0.000
1713985213.703,-3.906,-76.172,-73.730,0.977,0.000
1713985213.707,-10.254,-85.449,-88.379,5.859,0.000
1713985213.711,-11.719,-87.402,-94.727,-17.090,0.000
1713985213.715,-17.090,-93.750,-90.332,-20.508,0.000
1713985213.719,-18.066,-92.285,-81.543,-3.906,0.000
1713985213.723,-14.160,-89.355,-85.449,6.836,0.000
1713985213.727,-7.324,-86.426,-90.332,-10.254,0.000
1713985213.731,-7.812,-80.566,-83.496,-27.344,0.000
1713985213.735,-14.648,-88.867,-77.637,-17.090,0.000
1713985213.738,-11.230,-94.727,-84.961,-4.883,0.000
1713985213.742,-3.906,-90.332,-94.238,-7.812,0.000
1713985213.746,-0.488,-81.055,-74.707,-24.414,0.000
1713985213.750,-12.207,-84.961,-75.195,-26.855,0.000
1713985213.754,-21.484,-90.820,-92.773,1.465,0.000
1713985213.758,-13.184,-81.055,-87.402,7.324,0.000
1713985213.762,-5.859,-79.102,-77.148,-22.949,0.000
1713985213.766,-13.184,-71.289,-74.707,-33.203,0.000
1713985213.770,-13.184,-69.824,-79.102,-2.930,0.000
1713985213.774,1.953,-83.496,-83.008,18.555,0.000
1713985213.778,1.465,-88.379,-82.031,-8.789,0.000
1713985213.782,-5.859,-91.797,-82.031,-31.738,0.000
1713985213.786,-14.160,-104.980,-92.285,-13.184,0.000
1713985213.789,-12.695,-98.145,-91.797,11.230,0.000
1713985213.793,-2.930,-91.797,-67.383,4.883,0.000
1713985213.797,-9.277,-95.703,-67.871,-18.555,0.000
1713985213.801,-15.137,-83.984,-83.496,-11.230,0.000
1713985213.805,-7.324,-80.566,-88.867,21.973,0.000
1713985213.809,-4.395,-79.102,-76.660,12.207,0.000
1713985213.813,-18.066,-94.238,-79.590,-28.809,0.000
1713985213.817,-27.344,-112.305,-96.680,-33.203,0.000
1713985213.821,-18.555,-98.145,-92.285,-6.836,0.000
1713985213.825,1.465,-97.168,-75.195,5.371,0.000
1713985213.828,3.906,-104.980,-72.266,-17.578,0.000
1713985213.832,-13.672,-97.656,-78.613,-29.785,0.000
1713985213.836,-14.648,-102.051,-82.031,-3.418,0.000
1713985213.840,-5.371,-105.957,-76.660,7.812,0.000
1713985213.844,-0.488,-105.957,-83.008,-13.672,0.000
1713985213.848,-8.789,-104.980,-89.355,-29.297,0.000
1713985213.852,-13.184,-107.910,-89.844,-8.301,0.000
1713985213.856,-2.930,-109.375,-90.332,11.719,0.000
1713985213.860,1.465,-99.609,-88.867,-6.836,0.000
1713985213.863,1.465,-109.863,-93.262,-29.297,0.000
1713985213.867,1.953,-99.609,-85.449,-14.160,0.000
1713985213.871,-0.977,-81.543,-82.520,8.301,0.000
1713985213.875,-4.883,-104.980,-76.660,1.465,0.000
1713985213.879,-7.812,-104.004,-76.172,-26.367,0.000
1713985213.883,-16.113,-91.797,-89.844,-30.273,0.000
1713985213.887,-19.043,-88.867,-93.262,-4.883,0.000
1713985213.891,-5.371,-75.195,-80.566,9.277,0.000
1713985213.895,0.488,-88.867,-79.102,-11.230,0.000
1713985213.899,0.488,-85.449,-86.426,-18.555,0.000
1713985213.903,-4.883,-70.801,-80.078,1.465,0.000
1713985213.907,-5.371,-86.426,-80.078,16.602,0.000
1713985213.911,-1.953,-96.680,-89.844,-0.977,0.000
1713985213.914,-8.789,-82.520,-85.449,-32.227,0.000
1713985213.918,-16.602,-84.473,-89.844,-20.508,0.000
1713985213.922,-10.254,-84.961,-96.680,7.812,0.000
1713985213.926,-1.465,-77.148,-85.449,-1.953,0.000
1713985213.930,-6.836,-81.055,-80.566,-28.320,0.000
1713985213.934,-14.648,-82.520,-85.449,-25.879,0.000
1713985213.938,-10.254,-76.660,-86.426,-1.465,0.000
1713985213.942,0.488,-73.242,-86.426,2.930,0.000
1713985213.946,5.859,-69.336,-74.219,-18.066,0.000
1713985213.950,0.977,-71.777,-74.707,-20.996,0.000
1713985213.954,-4.883,-74.219,-94.238,6.836,0.000
1713985213.957,-2.930,-62.988,-96.191,18.066,0.000
1713985213.961,4.883,-51.270,-83.008,-6.348,0.000
1713985213.965,-1.953,-61.035,-94.238,-25.879,0.000
1713985213.969,-8.789,-74.219,-101.074,-10.254,0.000
1713985213.973,6.348,-75.684,-85.938,13.184,0.000
1713985213.977,18.555,-72.266,-82.031,-0.977,0.000
1713985213.981,13.184,-70.312,-91.309,-24.414,0.000
1713985213.985,2.930,-70.312,-111.816,-12.207,0.000
1713985213.989,1.465,-63.477,-103.516,8.789,0.000
1713985213.993,-3.418,-63.965,-89.355,-7.812,0.000
1713985213.997,-3.906,-70.312,-100.586,-22.949,0.000
1713985214.000,-1.953,-65.918,-88.867,-8.789,0.000
1713985214.004,-13.184,-59.570,-69.336,2.930,0.000
1713985214.008,-6.836,-62.012,-83.008,3.418,0.000
1713985214.012,-0.488,-66.895,-86.914,-12.695,0.000
1713985214.016,-9.766,-72.266,-81.055,-24.902,0.000
1713985214.020,-11.719,-69.824,-93.750,-5.371,0.000
1713985214.024,0.488,-66.406,-98.145,10.742,0.000
1713985214.028,5.371,-66.895,-87.402,-7.324,0.000
1713985214.032,-10.254,-61.523,-83.496,-28.809,0.000
1713985214.036,-16.602,-65.918,-83.008,-12.695,0.000
1713985214.040,-3.418,-66.406,-83.984,8.301,0.000
1713985214.043,-7.324,-75.195,-89.844,-14.160,0.000
1713985214.047,-14.160,-92.773,-93.750,-30.762,0.000
1713985214.051,-18.066,-84.473,-84.473,-20.020,0.000
1713985214.055,-20.020,-69.336,-81.055,3.906,0.000
1713985214.059,-5.371,-65.430,-85.449,5.859,0.000
1713985214.063,-3.906,-73.730,-90.332,-31.250,0.000
1713985214.067,-20.020,-76.660,-91.309,-42.969,0.000
1713985214.071,-16.602,-69.336,-84.961,-6.836,0.000
1713985214.075,0.977,-66.406,-81.055,16.602,0.000
1713985214.079,1.465,-65.918,-83.984,-10.742,0.000
1713985214.082,-11.719,-78.125,-91.309,-26.367,0.000
1713985214.086,-17.578,-86.914,-85.938,1.953,0.000
1713985214.090,-10.742,-81.543,-87.402,11.230,0.000
1713985214.094,-5.859,-69.336,-90.820,-13.184,0.000
1713985214.098,-15.625,-71.289,-86.426,-33.691,0.000
1713985214.102,-22.949,-81.055,-92.773,-18.555,0.000
1713985214.106,-7.324,-69.824,-98.145,10.742,0.000
1713985214.110,-1.465,-58.594,-90.332,-1.953,0.000
1713985214.114,-16.113,-63.965,-95.215,-36.133,0.000
1713985214.118,-21.484,-72.754,-108.887,-32.715,0.000
1713985214.121,-10.742,-73.730,-97.168,-4.883,0.000
1713985214.125,-2.441,-72.754,-79.102,-3.906,0.000
1713985214.129,-8.301,-69.824,-83.984,-32.227,0.000
1713985214.133,-16.113,-64.453,-95.703,-29.785,0.000
1713985214.137,-13.672,-62.988,-107.422,-3.906,0.000
1713985214.141,-9.277,-57.617,-103.516,-5.371,0.000
1713985214.145,-8.301,-63.965,-90.332,-31.250,0.000
1713985214.149,-16.602,-72.266,-85.938,-40.039,0.000
1713985214.153,-20.508,-73.730,-92.773,-19.043,0.000
1713985214.156,-4.395,-69.824,-92.285,3.418,0.000
1713985214.160,4.883,-70.801,-83.008,-10.742,0.000
1713985214.164,-9.277,-88.867,-95.215,-40.527,0.000
1713985214.168,-15.137,-90.820,-105.957,-20.996,0.000
1713985214.172,-12.207,-71.777,-97.168,6.348,0.000
1713985214.176,-6.348,-57.617,-89.355,-3.418,0.000
1713985214.180,-11.230,-66.895,-86.426,-28.320,0.000
1713985214.184,-21.484,-73.730,-81.055,-33.203,0.000
1713985214.188,-18.066,-77.637,-83.984,-13.184,0.000
1713985214.192,-12.207,-83.984,-89.844,-2.441,0.000
1713985214.196,-9.277,-82.520,-87.402,-17.090,0.000
1713985214.199,-16.602,-85.938,-92.773,-31.738,0.000
1713985214.203,-21.973,-80.078,-99.609,-9.277,0.000
1713985214.207,-9.766,-70.801,-94.727,5.859,0.000
1713985214.211,-2.441,-64.941,-91.797,-20.996,0.000
1713985214.215,-12.207,-63.477,-84.473,-38.574,0.000
1713985214.219,-19.531,-73.242,-87.891,-23.438,0.000
1713985214.223,-7.812,-69.336,-91.797,0.977,0.000
1713985214.227,-8.301,-66.406,-82.520,-10.254,0.000
1713985214.231,-17.090,-69.336,-78.613,-40.039,0.000
1713985214.234,-15.625,-76.660,-99.609,-30.762,0.000
1713985214.238,-12.695,-79.102,-114.746,0.000,0.000
1713985214.242,-11.230,-77.148,-103.516,-7.324,0.000
1713985214.246,-16.113,-77.637,-95.215,-36.133,0.000
1713985214.250,-22.949,-78.125,-91.309,-30.273,0.000
1713985214.254,-18.066,-73.730,-94.238,-2.441,0.000
1713985214.258,-6.836,-71.777,-88.379,8.301,0.000
1713985214.262,-8.789,-72.266,-72.754,-17.090,0.000
1713985214.266,-17.578,-70.801,-91.309,-36.621,0.000
1713985214.270,-14.648,-77.637,-101.074,-7.324,0.000
1713985214.274,-3.418,-77.637,-84.961,13.672,0.000
1713985214.278,3.418,-66.406,-73.242,-2.930,0.000
1713985214.281,-4.395,-70.801,-83.984,-19.531,0.000
1713985214.285,-20.996,-75.684,-104.980,-9.766,0.000
1713985214.289,-21.484,-72.754,-90.820,-0.488,0.000
1713985214.293,-6.836,-76.172,-71.289,-9.277,0.000
1713985214.297,-15.625,-90.820,-80.566,-31.738,0.000
1713985214.301,-40.039,-91.309,-105.957,-38.086,0.000
1713985214.305,-34.668,-77.637,-104.492,-16.113,0.000
1713985214.309,-21.973,-72.754,-90.332,-7.812,0.000
1713985214.313,-22.949,-65.918,-89.355,-28.809,0.000
1713985214.317,-23.926,-60.547,-85.938,-32.715,0.000
1713985214.321,-31.250,-86.426,-101.074,-14.160,0.000
1713985214.325,-18.066,-94.727,-94.238,-1.465,0.000
1713985214.328,-19.043,-83.496,-89.844,-23.926,0.000
1713985214.332,-37.109,-94.238,-103.516,-40.527,0.000
1713985214.336,-34.668,-90.332,-110.352,-23.926,0.000
1713985214.340,-13.672,-70.801,-98.145,6.348,0.000
1713985214.344,-4.395,-72.266,-84.961,-9.766,0.000
1713985214.348,-14.648,-78.125,-86.914,-36.133,0.000
1713985214.352,-19.531,-67.871,-84.961,-17.578,0.000
1713985214.356,-16.113,-69.824,-88.867,4.395,0.000
1713985214.360,-18.066,-90.332,-93.750,-11.230,0.000
1713985214.364,-16.113,-88.379,-94.238,-33.691,0.000
1713985214.368,-22.949,-70.801,-90.820,-29.785,0.000
1713985214.371,-29.297,-68.359,-87.402,-13.184,0.000
1713985214.375,-18.066,-80.078,-95.215,-9.766,0.000
1713985214.379,-14.160,-73.242,-90.820,-29.297,0.000
1713985214.383,-17.090,-65.918,-86.914,-31.250,0.000
1713985214.387,-7.812,-72.266,-94.727,2.441,0.000
1713985214.391,6.348,-74.707,-90.332,23.926,0.000
1713985214.395,6.348,-65.918,-72.266,-3.418,0.000
1713985214.399,-2.441,-71.777,-75.195,-27.832,0.000
1713985214.403,-3.418,-87.402,-82.520,-2.441,0.000
1713985214.407,-3.418,-89.355,-89.355,12.695,0.000
1713985214.410,-6.348,-78.125,-91.309,-5.371,0.000
1713985214.414,-13.672,-67.871,-83.496,-23.438,0.000
1713985214.418,-16.113,-74.219,-81.543,-7.812,0.000
1713985214.422,-10.254,-75.195,-72.266,21.484,0.000
1713985214.426,-0.488,-57.617,-73.730,6.348,0.000
1713985214.430,-4.883,-78.613,-91.797,-23.438,0.000
1713985214.434,-22.461,-100.098,-99.121,-30.762,0.000
1713985214.438,-24.902,-92.285,-92.773,-9.277,0.000
1713985214.442,-12.207,-87.402,-84.473,-2.441,0.000
1713985214.446,0.488,-76.172,-70.801,-16.113,0.000
1713985214.450,-4.883,-73.242,-70.312,-15.625,0.000
1713985214.453,-15.625,-75.195,-83.496,-1.953,0.000
1713985214.457,-6.836,-75.195,-78.125,7.324,0.000
1713985214.461,-2.441,-75.195,-83.008,-13.184,0.000
1713985214.465,-16.602,-87.402,-100.098,-30.762,0.000
1713985214.469,-23.438,-79.102,-100.098,-14.648,0.000
1713985214.473,-13.672,-70.801,-88.867,1.953,0.000
1713985214.477,-7.812,-83.008,-80.078,-15.137,0.000
1713985214.481,-13.184,-83.008,-71.289,-41.016,0.000
1713985214.485,-19.531,-78.125,-84.473,-32.715,0.000
1713985214.488,-13.184,-78.613,-87.891,-2.441,0.000
1713985214.492,-8.789,-76.172,-77.148,0.000,0.000
1713985214.496,-12.695,-75.684,-86.914,-29.785,0.000
1713985214.500,-16.113,-81.055,-97.656,-26.367,0.000
1713985214.504,-10.742,-84.473,-100.586,7.324,0.000
1713985214.508,-1.953,-85.938,-93.750,4.883,0.000
1713985214.512,-6.348,-88.867,-93.750,-23.926,0.000
1713985214.516,-10.254,-74.219,-87.891,-33.691,0.000
1713985214.520,-2.441,-69.336,-78.613,-4.395,0.000
1713985214.524,1.465,-90.332,-83.984,17.578,0.000
1713985214.528,-0.977,-93.750,-94.727,-6.348,0.000
1713985214.531,-9.277,-77.637,-100.586,-34.668,0.000
1713985214.535,-16.113,-80.078,-97.656,-15.137,0.000
1713985214.539,-12.695,-81.055,-94.238,5.859,0.000
1713985214.543,-7.324,-85.449,-89.355,-7.324,0.000
1713985214.547,-8.789,-100.098,-77.148,-28.320,0.000
1713985214.551,-17.578,-89.355,-80.078,-23.926,0.000
1713985214.555,-14.160,-77.637,-86.914,10.254,0.000
1713985214.559,-11.230,-77.637,-83.496,3.418,0.000
1713985214.563,-12.207,-83.008,-83.496,-30.273,0.000
1713985214.566,-11.719,-83.984,-86.426,-29.297,0.000
1713985214.570,-10.742,-71.777,-85.938,-1.953,0.000
1713985214.574,-3.906,-70.312,-77.637,3.906,0.000
1713985214.578,-4.883,-77.637,-66.406,-17.578,0.000
1713985214.582,-20.508,-88.379,-80.566,-35.156,0.000
1713985214.586,-23.438,-85.449,-89.844,-17.578,0.000
1713985214.590,-9.277,-71.777,-73.242,5.859,0.000
1713985214.594,-7.812,-72.754,-74.219,-6.836,0.000
1713985214.598,-17.578,-87.891,-94.727,-25.391,0.000
1713985214.601,-20.996,-81.543,-98.633,-10.254,0.000
1713985214.605,-14.160,-64.453,-80.566,6.348,0.000
1713985214.609,-6.836,-58.105,-69.824,-10.742,0.000
1713985214.613,-17.090,-72.266,-80.566,-32.227,0.000
1713985214.617,-25.879,-82.031,-92.285,-28.809,0.000
1713985214.621,-17.090,-72.266,-84.961,-4.883,0.000
1713985214.625,-4.395,-76.660,-71.289,3.906,0.000
1713985214.629,-4.395,-78.125,-76.660,-15.137,0.000
