timestamps,TP9,AF7,AF8,TP10,Right AUX
1714023560.924,-28.809,-48.828,-45.410,-32.227,0.000
1714023560.927,-31.250,-43.945,-44.434,-20.996,0.000
1714023560.931,-38.086,-41.016,-36.133,-33.691,0.000
1714023560.935,-34.668,-38.574,-26.855,-31.738,0.000
1714023560.939,-26.855,-48.340,-22.461,-24.902,0.000
1714023560.943,-35.645,-56.152,-29.297,-36.621,0.000
1714023560.947,-34.668,-47.363,-39.551,-33.203,0.000
1714023560.951,-30.273,-45.898,-42.969,-25.879,0.000
1714023560.955,-28.809,-47.852,-39.551,-39.551,0.000
1714023560.959,-25.879,-48.340,-39.062,-36.621,0.000
1714023560.963,-28.809,-44.922,-34.668,-29.785,0.000
1714023560.966,-23.438,-39.551,-26.855,-33.691,0.000
1714023560.970,-22.461,-41.992,-33.691,-34.668,0.000
1714023560.974,-27.832,-43.945,-44.922,-32.227,0.000
1714023560.978,-22.461,-38.574,-40.039,-27.832,0.000
1714023560.982,-20.508,-41.016,-40.039,-28.809,0.000
1714023560.986,-21.973,-46.875,-46.387,-37.598,0.000
1714023560.990,-33.203,-47.852,-48.828,-43.945,0.000
1714023560.994,-40.527,-49.805,-53.223,-43.457,0.000
1714023560.998,-32.715,-50.781,-49.316,-38.086,0.000
1714023561.002,-30.273,-43.457,-37.598,-44.922,0.000
1714023561.005,-22.949,-36.133,-40.527,-33.203,0.000
1714023561.009,-22.949,-44.434,-46.875,-22.949,0.000
1714023561.013,-28.809,-55.176,-43.457,-34.180,0.000
1714023561.017,-24.414,-42.969,-33.691,-39.551,0.000
1714023561.021,-24.902,-35.156,-32.715,-41.016,0.000
1714023561.025,-28.320,-42.480,-37.598,-39.062,0.000
1714023561.029,-29.785,-43.945,-36.621,-30.273,0.000
1714023561.033,-24.414,-45.898,-31.738,-30.273,0.000
1714023561.037,-22.949,-41.016,-33.691,-31.250,0.000
1714023561.041,-25.879,-38.574,-33.691,-34.180,0.000
1714023561.044,-27.832,-39.062,-31.738,-42.969,0.000
1714023561.048,-20.996,-32.227,-37.109,-37.109,0.000
1714023561.052,-20.020,-35.156,-36.621,-34.180,0.000
1714023561.056,-29.297,-37.598,-32.227,-36.621,0.000
1714023561.060,-22.949,-32.227,-33.691,-31.250,0.000
1714023561.064,-12.695,-30.762,-33.691,-29.785,0.000
1714023561.068,-10.742,-32.227,-22.949,-31.738,0.000
1714023561.072,-17.090,-34.180,-16.602,-31.738,0.000
1714023561.076,-24.414,-35.645,-25.391,-37.109,0.000
1714023561.080,-22.949,-41.992,-37.109,-34.180,0.000
1714023561.084,-18.555,-45.410,-40.039,-33.691,0.000
1714023561.087,-21.484,-38.574,-32.227,-42.480,0.000
1714023561.091,-19.043,-36.621,-26.367,-33.203,0.000
1714023561.095,-14.648,-41.016,-23.926,-21.973,0.000
1714023561.099,-20.020,-41.016,-24.902,-25.391,0.000
1714023561.103,-21.973,-34.668,-24.414,-25.391,0.000
1714023561.107,-26.367,-40.039,-24.902,-24.414,0.000
1714023561.111,-32.715,-48.340,-25.879,-25.391,0.000
1714023561.115,-26.855,-45.898,-22.949,-20.996,0.000
1714023561.119,-25.879,-42.480,-30.762,-27.344,0.000
1714023561.123,-33.691,-43.457,-43.457,-36.133,0.000
1714023561.127,-38.574,-52.246,-47.363,-35.645,0.000
1714023561.130,-38.574,-56.641,-41.992,-37.109,0.000
1714023561.134,-36.621,-55.664,-34.180,-42.480,0.000
1714023561.138,-28.320,-58.594,-28.809,-43.945,0.000
1714023561.142,-25.879,-59.082,-27.832,-25.391,0.000
1714023561.146,-33.691,-55.664,-34.668,-20.020,0.000
1714023561.150,-37.109,-49.805,-38.574,-39.551,0.000
1714023561.154,-33.203,-46.875,-39.551,-41.504,0.000
1714023561.158,-30.762,-48.340,-38.574,-32.715,0.000
1714023561.162,-28.809,-51.270,-36.621,-28.809,0.000
1714023561.166,-29.785,-46.387,-35.156,-28.809,0.000
1714023561.170,-31.738,-39.551,-31.738,-36.621,0.000
1714023561.173,-32.227,-48.340,-33.203,-36.621,0.000
1714023561.177,-24.414,-51.270,-38.574,-29.297,0.000
1714023561.181,-14.160,-45.898,-35.156,-21.484,0.000
1714023561.185,-29.785,-51.758,-32.227,-38.086,0.000
1714023561.189,-57.617,-57.129,-34.180,-47.363,0.000
1714023561.193,-55.664,-57.129,-33.691,-39.062,0.000
1714023561.197,-45.898,-53.711,-32.715,-44.434,0.000
1714023561.201,-47.852,-52.734,-33.691,-44.922,0.000
1714023561.205,-47.363,-57.129,-36.621,-43.945,0.000
1714023561.209,-43.457,-50.293,-31.250,-53.711,0.000
1714023561.212,-48.828,-46.875,-29.297,-58.594,0.000
1714023561.216,-48.828,-50.293,-31.738,-49.805,0.000
1714023561.220,-34.668,-40.527,-30.273,-39.551,0.000
1714023561.224,-32.715,-37.109,-33.203,-39.062,0.000
1714023561.228,-29.297,-36.621,-35.156,-36.621,0.000
1714023561.232,-20.996,-40.039,-33.691,-30.273,0.000
1714023561.236,-27.832,-39.062,-32.227,-37.598,0.000
1714023561.240,-36.621,-40.039,-30.762,-45.898,0.000
1714023561.244,-32.227,-49.316,-28.809,-27.832,0.000
1714023561.248,-33.691,-41.504,-25.391,-26.855,0.000
1714023561.252,-34.180,-32.715,-30.762,-41.992,0.000
1714023561.255,-29.785,-36.133,-34.180,-37.109,0.000
1714023561.259,-25.879,-40.039,-41.016,-34.180,0.000
1714023561.263,-22.949,-38.574,-51.270,-38.086,0.000
1714023561.267,-25.391,-34.668,-43.457,-33.203,0.000
1714023561.271,-31.738,-41.016,-39.551,-34.180,0.000
1714023561.275,-27.344,-51.758,-41.504,-29.785,0.000
1714023561.279,-24.902,-50.781,-36.133,-23.926,0.000
1714023561.283,-25.391,-37.109,-25.879,-24.902,0.000
1714023561.287,-24.902,-34.180,-22.461,-31.738,0.000
1714023561.291,-33.203,-39.062,-32.715,-36.133,0.000
1714023561.294,-32.227,-42.969,-38.086,-32.715,0.000
1714023561.298,-31.738,-47.852,-36.133,-35.156,0.000
1714023561.302,-35.645,-47.363,-41.016,-40.039,0.000
1714023561.306,-32.715,-46.875,-40.527,-32.715,0.000
1714023561.310,-36.133,-53.711,-36.133,-32.715,0.000
1714023561.314,-37.598,-50.781,-33.203,-42.480,0.000
1714023561.318,-36.621,-43.945,-41.016,-41.504,0.000
1714023561.322,-46.875,-41.504,-46.387,-41.504,0.000
1714023561.326,-46.875,-45.410,-39.062,-40.527,0.000
1714023561.330,-38.086,-49.805,-29.297,-42.480,0.000
1714023561.333,-31.738,-41.992,-28.320,-42.969,0.000
1714023561.337,-28.320,-36.621,-31.250,-41.992,0.000
1714023561.341,-32.715,-39.551,-33.203,-39.551,0.000
1714023561.345,-39.551,-41.504,-34.180,-40.527,0.000
1714023561.349,-38.086,-40.527,-34.180,-42.969,0.000
1714023561.353,-39.062,-41.992,-40.527,-47.363,0.000
1714023561.357,-37.109,-44.434,-40.527,-42.969,0.000
1714023561.361,-33.203,-46.875,-35.645,-29.785,0.000
1714023561.365,-38.086,-47.363,-39.062,-29.785,0.000
1714023561.369,-38.574,-44.434,-39.551,-36.133,0.000
1714023561.372,-34.180,-44.434,-34.668,-33.691,0.000
1714023561.376,-31.250,-41.016,-33.691,-32.715,0.000
1714023561.380,-27.832,-39.551,-34.668,-32.227,0.000
1714023561.384,-29.297,-49.316,-38.574,-36.133,0.000
1714023561.388,-27.832,-44.922,-43.457,-45.410,0.000
1714023561.392,-22.949,-36.621,-44.434,-43.945,0.000
1714023561.396,-13.184,-40.527,-36.621,-37.109,0.000
1714023561.400,-8.789,-41.016,-38.574,-35.645,0.000
1714023561.404,-13.184,-44.434,-46.387,-38.574,0.000
1714023561.408,-16.113,-45.898,-44.922,-33.203,0.000
1714023561.411,-17.578,-45.410,-41.016,-21.973,0.000
1714023561.415,-24.414,-41.016,-35.645,-20.996,0.000
1714023561.419,-28.320,-40.039,-26.367,-22.461,0.000
1714023561.423,-34.180,-43.945,-28.320,-35.156,0.000
1714023561.427,-40.039,-37.598,-39.551,-37.109,0.000
1714023561.431,-42.969,-48.340,-34.668,-28.809,0.000
1714023561.435,-40.039,-60.059,-26.855,-27.832,0.000
1714023561.439,-34.180,-46.875,-40.527,-29.297,0.000
1714023561.443,-32.715,-40.039,-44.922,-29.785,0.000
1714023561.447,-30.762,-44.434,-35.645,-26.367,0.000
1714023561.451,-32.227,-43.457,-36.621,-26.367,0.000
1714023561.454,-32.715,-45.410,-35.645,-29.297,0.000
1714023561.458,-34.180,-56.152,-40.039,-35.156,0.000
1714023561.462,-43.945,-59.570,-41.992,-45.410,0.000
1714023561.466,-45.410,-49.805,-30.762,-44.434,0.000
1714023561.470,-38.086,-42.969,-31.250,-31.250,0.000
1714023561.474,-33.203,-44.434,-36.133,-23.438,0.000
1714023561.478,-28.809,-51.270,-30.273,-27.344,0.000
1714023561.482,-20.020,-50.293,-35.645,-25.879,0.000
1714023561.486,-16.113,-42.480,-41.504,-21.484,0.000
1714023561.490,-27.344,-47.363,-41.504,-33.203,0.000
1714023561.494,-27.832,-45.898,-41.016,-36.133,0.000
1714023561.497,-25.879,-39.551,-33.203,-31.250,0.000
1714023561.501,-28.320,-41.504,-33.691,-40.039,0.000
1714023561.505,-21.973,-44.434,-34.668,-39.062,0.000
1714023561.509,-20.508,-43.457,-31.250,-31.250,0.000
1714023561.513,-26.367,-41.016,-31.250,-23.438,0.000
1714023561.517,-20.996,-42.969,-31.738,-21.484,0.000
1714023561.521,-14.160,-39.062,-32.715,-29.297,0.000
1714023561.525,-23.438,-35.156,-33.203,-32.715,0.000
1714023561.529,-19.043,-40.527,-27.832,-27.344,0.000
1714023561.533,-14.648,-41.504,-32.227,-29.297,0.000
1714023561.537,-23.926,-36.621,-36.621,-32.227,0.000
1714023561.540,-18.555,-27.832,-29.297,-21.973,0.000
1714023561.544,-18.555,-30.762,-25.879,-24.902,0.000
1714023561.548,-15.137,-34.668,-21.973,-29.297,0.000
1714023561.552,-10.742,-28.320,-18.066,-19.043,0.000
1714023561.556,-20.508,-32.715,-26.855,-31.738,0.000
1714023561.560,-17.090,-37.109,-38.086,-36.621,0.000
1714023561.564,-15.137,-30.762,-38.574,-23.926,0.000
1714023561.568,-17.090,-23.926,-36.621,-38.574,0.000
1714023561.572,-17.578,-18.555,-35.156,-42.969,0.000
1714023561.576,-20.996,-32.227,-36.133,-35.645,0.000
1714023561.579,-10.742,-39.062,-36.621,-29.785,0.000
1714023561.583,-10.742,-32.715,-40.039,-35.156,0.000
1714023561.587,-22.949,-33.691,-41.992,-38.574,0.000
1714023561.591,-22.949,-28.320,-39.062,-31.738,0.000
1714023561.595,-18.066,-29.785,-36.133,-32.715,0.000
1714023561.599,-11.230,-33.203,-35.645,-25.879,0.000
1714023561.603,-14.160,-38.574,-37.109,-21.484,0.000
1714023561.607,-24.902,-47.363,-38.574,-25.879,0.000
1714023561.611,-23.926,-39.062,-34.180,-22.949,0.000
1714023561.615,-19.531,-26.367,-23.926,-26.855,0.000
1714023561.619,-27.832,-32.227,-33.203,-43.457,0.000
1714023561.622,-32.227,-39.062,-44.434,-42.480,0.000
1714023561.626,-31.738,-40.039,-44.922,-36.621,0.000
1714023561.630,-32.715,-37.109,-43.945,-41.992,0.000
1714023561.634,-27.344,-37.109,-40.039,-32.227,0.000
1714023561.638,-28.320,-40.527,-43.945,-25.391,0.000
1714023561.642,-30.273,-33.691,-40.039,-28.320,0.000
1714023561.646,-19.531,-39.062,-29.297,-19.531,0.000
1714023561.650,-20.996,-51.758,-36.133,-30.762,0.000
1714023561.654,-41.504,-50.781,-46.387,-44.434,0.000
1714023561.658,-54.688,-45.898,-43.457,-44.922,0.000
1714023561.661,-49.316,-45.898,-41.016,-39.551,0.000
1714023561.665,-50.781,-49.805,-42.969,-45.410,0.000
1714023561.669,-56.641,-48.340,-38.574,-51.758,0.000
1714023561.673,-56.641,-43.457,-37.109,-49.805,0.000
1714023561.677,-59.082,-52.734,-41.016,-49.316,0.000
1714023561.681,-56.152,-55.176,-40.039,-51.758,0.000
1714023561.685,-46.875,-35.156,-40.039,-52.734,0.000
1714023561.689,-49.316,-33.691,-42.480,-44.922,0.000
1714023561.693,-56.152,-48.340,-40.039,-48.340,0.000
1714023561.697,-47.363,-50.781,-38.086,-38.086,0.000
1714023561.700,-39.062,-40.527,-33.691,-30.762,0.000
1714023561.704,-40.039,-35.156,-29.297,-40.039,0.000
1714023561.708,-39.551,-40.039,-34.180,-39.062,0.000
1714023561.712,-36.133,-36.133,-31.250,-30.273,0.000
1714023561.716,-37.598,-38.574,-26.367,-28.320,0.000
1714023561.720,-41.016,-47.363,-35.156,-43.457,0.000
1714023561.724,-41.992,-48.828,-44.922,-39.062,0.000
1714023561.728,-40.039,-48.340,-43.457,-22.461,0.000
1714023561.732,-36.621,-48.340,-41.016,-32.715,0.000
1714023561.736,-32.715,-49.316,-32.227,-33.691,0.000
1714023561.739,-29.297,-50.781,-24.414,-30.762,0.000
1714023561.743,-31.738,-48.828,-38.086,-29.297,0.000
1714023561.747,-34.180,-49.805,-44.434,-30.273,0.000
1714023561.751,-31.250,-45.410,-42.969,-31.250,0.000
1714023561.755,-30.273,-35.645,-39.551,-26.855,0.000
1714023561.759,-31.738,-36.133,-28.809,-26.367,0.000
1714023561.763,-37.598,-39.062,-32.715,-33.691,0.000
1714023561.767,-33.691,-38.574,-39.551,-27.344,0.000
1714023561.771,-20.996,-40.039,-27.832,-16.602,0.000
1714023561.775,-18.066,-36.621,-30.273,-18.555,0.000
1714023561.778,-20.020,-32.715,-45.410,-25.391,0.000
1714023561.782,-18.555,-36.133,-45.410,-29.785,0.000
1714023561.786,-18.555,-38.574,-41.504,-27.344,0.000
1714023561.790,-26.367,-38.086,-44.434,-26.367,0.000
1714023561.794,-27.344,-37.109,-40.039,-21.973,0.000
1714023561.798,-18.066,-41.992,-27.832,-23.438,0.000
1714023561.802,-17.090,-43.457,-30.273,-27.832,0.000
1714023561.806,-21.973,-38.574,-34.180,-21.973,0.000
1714023561.810,-16.602,-32.715,-35.156,-20.996,0.000
