timestamps,TP9,AF7,AF8,TP10,Right AUX
1714027061.448,-43.457,-27.344,-37.109,-34.180,0.000
1714027061.452,-41.504,-30.273,-32.227,-35.156,0.000
1714027061.456,-35.645,-27.344,-23.926,-33.691,0.000
1714027061.460,-33.691,-26.855,-31.250,-38.086,0.000
1714027061.464,-33.203,-26.855,-32.227,-32.715,0.000
1714027061.468,-29.297,-26.367,-25.879,-21.973,0.000
1714027061.472,-32.227,-31.738,-19.043,-29.297,0.000
1714027061.476,-36.621,-29.785,-22.461,-32.227,0.000
1714027061.480,-40.039,-27.832,-32.227,-24.414,0.000
1714027061.484,-33.691,-27.832,-24.902,-19.531,0.000
1714027061.488,-26.367,-28.320,-16.602,-21.484,0.000
1714027061.491,-29.785,-32.715,-20.020,-23.438,0.000
1714027061.495,-31.250,-33.203,-24.902,-22.461,0.000
1714027061.499,-23.926,-26.855,-29.297,-18.555,0.000
1714027061.503,-26.367,-25.391,-41.504,-21.484,0.000
1714027061.507,-27.344,-25.391,-36.621,-26.367,0.000
1714027061.511,-22.949,-26.367,-20.508,-20.996,0.000
1714027061.515,-22.461,-22.461,-17.090,-13.672,0.000
1714027061.519,-23.438,-24.902,-19.531,-19.531,0.000
1714027061.523,-22.949,-26.367,-29.297,-22.461,0.000
1714027061.527,-29.785,-28.809,-29.785,-24.902,0.000
1714027061.530,-31.250,-34.668,-20.996,-25.391,0.000
1714027061.534,-31.250,-32.715,-17.090,-25.879,0.000
1714027061.538,-37.598,-29.297,-23.926,-36.621,0.000
1714027061.542,-38.574,-27.344,-25.879,-37.598,0.000
1714027061.546,-44.434,-32.715,-29.297,-32.227,0.000
1714027061.550,-42.969,-28.809,-30.762,-29.297,0.000
1714027061.554,-27.832,-27.832,-19.531,-27.344,0.000
1714027061.558,-22.461,-25.879,-14.648,-25.391,0.000
1714027061.562,-25.391,-28.320,-20.020,-27.344,0.000
1714027061.566,-23.926,-35.156,-25.879,-21.484,0.000
1714027061.570,-23.926,-26.367,-23.926,-16.113,0.000
1714027061.573,-25.391,-21.973,-26.855,-27.344,0.000
1714027061.577,-29.297,-25.879,-25.879,-37.109,0.000
1714027061.581,-35.645,-34.180,-24.902,-32.715,0.000
1714027061.585,-29.785,-29.297,-35.156,-28.320,0.000
1714027061.589,-24.902,-23.926,-31.250,-32.715,0.000
1714027061.593,-32.227,-25.879,-26.367,-35.645,0.000
1714027061.597,-34.668,-33.691,-37.109,-37.109,0.000
1714027061.601,-34.180,-39.062,-42.480,-35.156,0.000
1714027061.605,-25.391,-26.855,-29.785,-27.344,0.000
1714027061.609,-18.066,-19.043,-21.484,-20.020,0.000
1714027061.613,-27.832,-25.879,-29.297,-20.996,0.000
1714027061.616,-27.832,-26.367,-33.203,-17.090,0.000
1714027061.620,-22.949,-23.438,-30.762,-20.020,0.000
1714027061.624,-22.461,-21.973,-30.273,-24.902,0.000
1714027061.628,-22.949,-20.996,-32.715,-16.113,0.000
1714027061.632,-29.297,-20.508,-31.250,-17.578,0.000
1714027061.636,-28.320,-18.555,-29.785,-28.320,0.000
1714027061.640,-14.648,-20.996,-23.926,-19.043,0.000
1714027061.644,-14.160,-24.902,-19.043,-20.020,0.000
1714027061.648,-34.180,-31.250,-20.508,-40.039,0.000
1714027061.652,-42.480,-35.156,-25.391,-38.086,0.000
1714027061.656,-33.691,-35.645,-20.996,-27.832,0.000
1714027061.659,-32.227,-34.180,-14.160,-27.832,0.000
1714027061.663,-33.203,-32.227,-23.926,-20.996,0.000
1714027061.667,-26.855,-35.645,-20.020,-21.973,0.000
1714027061.671,-29.785,-38.574,-12.207,-23.926,0.000
1714027061.675,-35.645,-35.645,-25.391,-21.484,0.000
1714027061.679,-28.809,-31.250,-30.762,-22.461,0.000
1714027061.683,-27.344,-34.668,-26.367,-14.160,0.000
1714027061.687,-30.273,-38.086,-31.250,-17.090,0.000
1714027061.691,-25.391,-32.715,-27.344,-22.461,0.000
1714027061.695,-28.809,-29.297,-21.484,-24.902,0.000
1714027061.699,-26.855,-30.762,-18.066,-21.484,0.000
1714027061.702,-26.367,-29.785,-21.973,-20.996,0.000
1714027061.706,-31.738,-29.785,-26.855,-27.832,0.000
1714027061.710,-33.691,-28.320,-22.461,-26.855,0.000
1714027061.714,-30.273,-27.832,-26.855,-19.531,0.000
1714027061.718,-22.949,-24.902,-29.297,-16.602,0.000
1714027061.722,-22.949,-23.926,-17.578,-22.461,0.000
1714027061.726,-18.555,-24.414,-14.648,-14.648,0.000
1714027061.730,-20.508,-24.414,-19.531,-11.230,0.000
1714027061.734,-29.785,-25.879,-19.531,-20.996,0.000
1714027061.738,-28.320,-24.414,-21.973,-19.531,0.000
1714027061.741,-24.902,-26.367,-29.785,-17.090,0.000
1714027061.745,-28.809,-31.250,-25.879,-13.184,0.000
1714027061.749,-23.926,-26.367,-14.648,-1.953,0.000
1714027061.753,-12.207,-13.184,-13.184,-4.395,0.000
1714027061.757,-16.602,-15.625,-21.484,-19.531,0.000
1714027061.761,-23.438,-20.508,-23.926,-17.090,0.000
1714027061.765,-19.531,-18.555,-18.066,-12.207,0.000
1714027061.769,-10.254,-19.531,-21.973,-11.719,0.000
1714027061.773,-15.625,-19.043,-32.227,-24.414,0.000
1714027061.777,-23.438,-17.578,-39.551,-31.738,0.000
1714027061.781,-19.043,-22.461,-35.645,-22.949,0.000
1714027061.784,-20.996,-22.461,-28.320,-24.414,0.000
1714027061.788,-19.043,-24.902,-28.320,-20.508,0.000
1714027061.792,-18.555,-30.762,-31.738,-18.066,0.000
1714027061.796,-25.391,-30.762,-31.738,-24.902,0.000
1714027061.800,-26.367,-29.297,-30.762,-24.902,0.000
1714027061.804,-28.320,-28.320,-33.203,-24.902,0.000
1714027061.808,-35.156,-29.785,-28.320,-26.855,0.000
1714027061.812,-34.668,-26.367,-21.973,-30.762,0.000
1714027061.816,-26.367,-20.020,-16.113,-27.344,0.000
1714027061.820,-27.344,-21.973,-13.672,-17.578,0.000
1714027061.824,-29.297,-25.391,-19.043,-19.531,0.000
1714027061.827,-35.156,-27.344,-29.297,-26.855,0.000
1714027061.831,-37.109,-28.809,-37.598,-28.809,0.000
1714027061.835,-35.156,-27.832,-29.297,-27.344,0.000
1714027061.839,-34.668,-32.715,-26.855,-22.949,0.000
1714027061.843,-34.668,-33.691,-35.645,-22.949,0.000
1714027061.847,-38.574,-33.203,-28.809,-35.645,0.000
1714027061.851,-30.273,-35.645,-20.996,-30.273,0.000
1714027061.855,-20.996,-25.879,-19.043,-18.066,0.000
1714027061.859,-24.414,-20.020,-19.043,-27.344,0.000
1714027061.863,-24.902,-20.020,-30.762,-26.855,0.000
1714027061.866,-17.578,-21.973,-26.367,-15.625,0.000
1714027061.870,-20.996,-27.832,-18.555,-22.461,0.000
1714027061.874,-28.809,-30.273,-27.344,-35.645,0.000
1714027061.878,-33.203,-30.273,-28.320,-29.785,0.000
1714027061.882,-39.062,-29.297,-24.414,-33.691,0.000
1714027061.886,-33.691,-25.391,-26.367,-31.250,0.000
1714027061.890,-21.973,-31.250,-24.902,-26.855,0.000
1714027061.894,-21.973,-33.203,-24.902,-25.879,0.000
1714027061.898,-30.273,-30.762,-34.180,-18.555,0.000
1714027061.902,-30.273,-27.344,-35.645,-19.531,0.000
1714027061.906,-24.414,-19.043,-23.926,-19.043,0.000
1714027061.909,-28.320,-19.531,-15.625,-26.367,0.000
1714027061.913,-33.691,-22.949,-22.461,-29.785,0.000
1714027061.917,-28.320,-21.484,-15.137,-11.719,0.000
1714027061.921,-24.902,-24.414,-13.672,-15.625,0.000
1714027061.925,-22.461,-25.391,-26.855,-17.090,0.000
1714027061.929,-22.461,-29.297,-25.879,-17.090,0.000
1714027061.933,-26.367,-26.367,-23.926,-21.484,0.000
1714027061.937,-26.855,-24.902,-27.344,-18.555,0.000
1714027061.941,-32.227,-29.297,-27.344,-28.320,0.000
1714027061.945,-34.668,-22.461,-23.438,-36.133,0.000
1714027061.948,-28.809,-25.391,-19.531,-25.879,0.000
1714027061.952,-27.832,-26.367,-20.020,-22.949,0.000
1714027061.956,-30.273,-27.832,-24.414,-22.461,0.000
1714027061.960,-30.273,-28.809,-25.879,-24.414,0.000
1714027061.964,-28.809,-30.762,-21.484,-26.367,0.000
1714027061.968,-25.391,-32.227,-24.902,-20.020,0.000
1714027061.972,-27.832,-29.785,-34.180,-24.414,0.000
1714027061.976,-30.762,-26.367,-28.320,-23.926,0.000
1714027061.980,-29.785,-25.391,-17.090,-15.625,0.000
1714027061.984,-28.809,-32.715,-12.207,-14.160,0.000
1714027061.988,-31.738,-35.645,-17.090,-19.531,0.000
1714027061.991,-39.062,-33.691,-20.508,-28.809,0.000
1714027061.995,-39.062,-33.203,-20.996,-29.785,0.000
1714027061.999,-33.203,-32.715,-27.832,-24.414,0.000
1714027062.003,-32.227,-27.832,-22.949,-28.809,0.000
1714027062.007,-31.738,-22.461,-14.648,-34.668,0.000
1714027062.011,-32.227,-27.344,-17.578,-29.297,0.000
1714027062.015,-26.855,-29.297,-23.438,-26.855,0.000
1714027062.019,-29.297,-28.809,-22.461,-24.902,0.000
1714027062.023,-36.133,-28.320,-21.973,-33.203,0.000
1714027062.027,-37.109,-28.809,-28.809,-30.762,0.000
1714027062.031,-35.645,-23.926,-29.297,-17.090,0.000
1714027062.034,-29.785,-22.461,-25.879,-21.973,0.000
1714027062.038,-31.250,-29.297,-21.973,-27.344,0.000
1714027062.042,-38.086,-33.691,-24.902,-29.297,0.000
1714027062.046,-39.551,-32.227,-26.855,-24.902,0.000
1714027062.050,-35.156,-32.715,-20.996,-14.160,0.000
1714027062.054,-35.645,-35.156,-28.809,-23.926,0.000
1714027062.058,-39.551,-33.691,-33.691,-36.621,0.000
1714027062.062,-38.574,-28.320,-30.273,-34.180,0.000
1714027062.066,-32.715,-25.879,-32.227,-31.738,0.000
1714027062.070,-22.949,-23.926,-18.555,-33.691,0.000
1714027062.074,-20.020,-25.879,-9.766,-37.598,0.000
1714027062.077,-20.996,-29.297,-25.391,-35.156,0.000
1714027062.081,-20.996,-25.879,-29.785,-30.273,0.000
1714027062.085,-29.297,-20.508,-20.020,-27.344,0.000
1714027062.089,-36.621,-36.621,-20.996,-25.391,0.000
1714027062.093,-31.738,-42.480,-22.949,-20.020,0.000
1714027062.097,-33.203,-30.273,-14.160,-27.344,0.000
1714027062.101,-35.645,-25.879,-16.602,-32.227,0.000
1714027062.105,-35.156,-24.902,-26.367,-28.320,0.000
1714027062.109,-35.156,-24.902,-23.926,-24.414,0.000
1714027062.113,-31.738,-25.391,-26.855,-21.973,0.000
1714027062.116,-34.180,-29.297,-32.227,-25.391,0.000
1714027062.120,-36.621,-28.809,-20.508,-26.855,0.000
1714027062.124,-30.762,-26.367,-14.648,-23.438,0.000
1714027062.128,-33.203,-31.250,-27.344,-19.043,0.000
1714027062.132,-36.621,-32.715,-30.762,-19.531,0.000
1714027062.136,-34.668,-33.203,-27.344,-15.625,0.000
1714027062.140,-35.645,-36.621,-26.367,-18.555,0.000
1714027062.144,-35.156,-31.250,-26.855,-34.668,0.000
1714027062.148,-27.832,-25.391,-24.414,-25.391,0.000
1714027062.152,-23.926,-28.809,-21.484,-14.160,0.000
1714027062.156,-26.855,-29.297,-24.902,-27.344,0.000
1714027062.159,-26.855,-25.879,-26.367,-25.879,0.000
1714027062.163,-34.668,-28.320,-30.762,-30.762,0.000
1714027062.167,-38.574,-33.691,-40.527,-39.551,0.000
1714027062.171,-29.785,-28.809,-32.227,-32.715,0.000
1714027062.175,-30.273,-22.461,-11.719,-31.738,0.000
1714027062.179,-31.250,-24.414,-14.648,-26.367,0.000
1714027062.183,-28.809,-28.320,-28.320,-19.531,0.000
1714027062.187,-33.203,-24.414,-22.949,-27.344,0.000
1714027062.191,-38.574,-20.996,-26.367,-39.062,0.000
1714027062.195,-41.504,-24.902,-37.598,-38.086,0.000
1714027062.198,-41.504,-33.691,-31.738,-30.762,0.000
1714027062.202,-39.551,-35.156,-25.879,-28.809,0.000
1714027062.206,-37.109,-34.180,-31.738,-38.086,0.000
1714027062.210,-27.832,-35.156,-34.180,-40.527,0.000
1714027062.214,-29.297,-36.621,-41.504,-33.691,0.000
1714027062.218,-27.344,-26.855,-42.480,-30.762,0.000
1714027062.222,-22.461,-20.996,-38.086,-34.668,0.000
1714027062.226,-25.391,-30.762,-42.969,-36.133,0.000
1714027062.230,-28.320,-29.297,-36.621,-35.645,0.000
1714027062.234,-32.227,-27.344,-29.785,-40.527,0.000
1714027062.238,-30.762,-27.832,-29.297,-45.410,0.000
1714027062.241,-31.738,-29.785,-35.645,-48.340,0.000
1714027062.245,-36.621,-26.367,-34.180,-41.016,0.000
1714027062.249,-41.016,-20.020,-21.973,-37.598,0.000
1714027062.253,-44.922,-27.344,-30.273,-40.527,0.000
1714027062.257,-53.223,-34.668,-30.762,-52.246,0.000
1714027062.261,-62.012,-32.227,-19.531,-63.965,0.000
1714027062.265,-73.730,-29.785,-18.066,-77.148,0.000
1714027062.269,-82.031,-33.691,-16.113,-78.125,0.000
1714027062.273,-84.473,-36.133,-18.066,-77.637,0.000
1714027062.277,-94.727,-28.809,-12.695,-91.797,0.000
1714027062.280,-100.098,-22.949,-5.859,-94.238,0.000
1714027062.284,-101.562,-23.438,-5.859,-93.750,0.000
1714027062.288,-104.980,-29.297,-2.441,-99.121,0.000
1714027062.292,-107.422,-28.809,-6.836,-107.910,0.000
1714027062.296,-104.980,-22.461,-0.488,-103.027,0.000
1714027062.300,-104.980,-22.949,4.883,-94.238,0.000
1714027062.304,-104.980,-23.926,5.371,-101.562,0.000
1714027062.308,-104.004,-21.973,18.066,-107.422,0.000
1714027062.312,-110.840,-22.949,14.648,-104.980,0.000
1714027062.316,-100.586,-18.555,7.812,-94.238,0.000
1714027062.320,-89.355,-13.672,11.230,-91.309,0.000
1714027062.323,-93.262,-14.160,8.301,-97.168,0.000
1714027062.327,-81.055,-18.066,4.395,-83.984,0.000
1714027062.331,-70.801,-22.949,0.977,-73.730,0.000
1714027062.335,-72.754,-23.926,1.953,-73.730,0.000
1714027062.339,-74.219,-23.438,-3.906,-75.195,0.000
1714027062.343,-69.336,-25.391,-13.184,-67.383,0.000
1714027062.347,-62.500,-27.344,-12.207,-57.617,0.000
1714027062.351,-62.012,-25.879,-14.648,-56.152,0.000
1714027062.355,-56.641,-26.367,-15.137,-55.176,0.000
1714027062.359,-41.992,-20.508,-13.672,-46.875,0.000
1714027062.363,-38.086,-11.230,-10.742,-47.363,0.000
