timestamps,TP9,AF7,AF8,TP10,Right AUX
1714026088.111,-12.695,-18.555,-38.086,-33.203,0.000
1714026088.114,-19.531,-21.973,-37.598,-33.203,0.000
1714026088.118,-14.160,-30.273,-41.016,-28.320,0.000
1714026088.122,-11.230,-31.738,-39.551,-26.367,0.000
1714026088.126,-11.230,-23.438,-33.203,-25.879,0.000
1714026088.130,-14.160,-25.391,-33.203,-25.879,0.000
1714026088.134,-19.043,-32.227,-37.598,-21.973,0.000
1714026088.138,-16.113,-30.273,-35.156,-16.113,0.000
1714026088.142,-13.672,-29.785,-28.320,-20.020,0.000
1714026088.146,-19.043,-29.297,-31.738,-18.555,0.000
1714026088.150,-22.461,-22.949,-40.039,-19.531,0.000
1714026088.154,-26.855,-20.508,-30.273,-25.879,0.000
1714026088.154,-26.855,-20.508,-30.273,-25.879,0.000
1714026088.156,-27.344,-22.949,-17.578,-24.902,0.000
1714026088.160,-30.762,-29.297,-14.648,-26.855,0.000
1714026088.164,-26.855,-35.645,-12.207,-19.531,0.000
1714026088.168,-7.324,-33.691,-18.066,0.488,0.000
1714026088.172,-11.719,-26.367,-27.832,-13.184,0.000
1714026088.175,-37.109,-22.461,-29.785,-47.363,0.000
1714026088.179,-33.691,-19.043,-30.762,-41.016,0.000
1714026088.183,-22.461,-17.090,-31.250,-31.250,0.000
1714026088.187,-22.949,-9.277,-35.156,-37.598,0.000
1714026088.191,-25.879,-2.930,-45.898,-45.898,0.000
1714026088.195,-31.738,-8.301,-50.781,-52.734,0.000
1714026088.199,-28.809,-9.766,-49.805,-48.828,0.000
1714026088.201,-18.066,-10.254,-43.945,-31.738,0.000
1714026088.205,-15.625,-15.625,-35.156,-23.438,0.000
1714026088.209,-20.020,-15.625,-38.086,-31.250,0.000
1714026088.213,-19.531,-14.648,-40.527,-33.203,0.000
1714026088.216,-17.578,-21.484,-41.504,-31.738,0.000
1714026088.220,-22.949,-23.438,-46.387,-32.715,0.000
1714026088.224,-28.809,-19.531,-44.434,-30.762,0.000
